,RSS,_AktpT308_sf,_FourEBP1pT37_46_sf,_IRS1pS636_639_sf,_PI3K,_PRAS40pT246_sf,_S6KpT389_sf,_TSC2pT1462_sf,_kAktIn,_kAktOut,_kAktPhos_kcat,_kAktPhos_km,_kFourEBP1In,_kFourEBP1Out,_kFourEBP1Phos_kcat,_kFourEBP1Phos_km,_kIRS1ActBasal,_kIRS1Act_kcat,_kIRS1Act_km,_kIRS1In,_kIRS1Out,_kIRS1Out2,_kIRS1Phos_kcat,_kIRS1Phos_km,_kPI3KPhos_kcat,_kPI3KPhos_km,_kPras40In,_kPras40Out,_kPras40Phos_kcat,_kPras40Phos_km,_kS6KIn,_kS6KOut,_kS6KPhos_kcat,_kS6KPhos_km,_kTSC2Dephos,_kTSC2Phos_kcat,_kTSC2Phos_km,_kTSCIn,_kTSCOut,_kmTORC1LysToCyt,_kmTORC1Phos_kcat,_kmTORC1Phos_km,_kmTORC1cytToLys,_kmTORC1cytToLysBasal,_mTORC1cyt
163,0.300454,0.8718389999999999,0.995391,1.03152,3.858530000000001,0.942718,0.965911,0.998947,9.99789,0.248215,1.1122299999999998,0.100001,8.120410000000001,3.26838,5.97742,9.99502,6.77664,9.99981,9.99971,0.404165,0.1,0.68582,1.0934,0.10002,0.113847,6.70591,1.59062,0.203437,1.5768799999999998,4.94107,1.02634,4.43034,6.7409,2.84297,0.794849,1.40779,0.644465,4.03673,4.7495699999999985,2.11394,8.085139999999999,0.433895,0.116871,0.100012,1.71589
164,0.300701,1.1127,0.980258,0.989044,0.301657,0.942943,0.963017,0.990982,2.7998,5.30628,1.6890900000000002,0.10001,4.1268699999999985,0.704537,1.5144799999999998,0.100599,0.7941630000000001,10.0,0.1,0.5121680000000001,0.100032,0.911315,1.40252,0.120749,0.849981,1.16145,2.22186,0.796732,1.9601,4.44366,1.68943,2.8181,1.79808,1.07826,4.48778,5.35602,0.869518,1.34078,0.809619,1.07932,3.98108,0.70008,0.15668900000000002,0.100012,1.16708
165,0.301744,1.08525,1.0027,0.991489,0.210357,0.947065,0.967502,0.953039,7.10168,5.51721,4.11136,2.54664,1.56947,0.760031,3.97075,5.21472,9.99975,9.99791,0.100163,0.5469069999999999,0.10876,0.976503,1.49918,0.162339,9.63006,0.1,4.51218,1.51905,2.17853,5.31438,2.1779,3.794680000000001,3.04922,3.07822,0.403855,0.366219,0.908246,9.99959,1.87898,9.14293,9.29845,0.99598,0.100205,0.100002,2.0167200000000003
166,0.302266,0.958162,0.988575,1.12917,10.0,0.928541,1.01215,0.969497,4.077380000000002,3.70162,3.3724300000000005,1.95748,6.34312,1.54037,4.62686,3.162,0.651621,9.9981,3.4794400000000003,0.250515,0.1,0.376314,0.6520199999999999,0.100007,9.72607,0.288569,9.49024,0.100389,0.917739,5.1513800000000005,3.3884800000000004,7.58955,7.63972,2.44797,0.100001,1.30761,3.2961400000000003,2.38258,9.904,1.21163,9.61947,0.141487,0.100047,0.100006,0.538274
167,0.303539,1.8408,0.976314,0.971625,0.415481,0.922668,1.02606,0.979404,2.68539,5.19733,4.7958300000000005,0.539089,4.38223,1.25259,4.08879,5.22288,10.0,10.0,0.632352,0.515691,0.100011,0.934497,1.3216,0.100024,4.1717900000000006,0.105122,1.0374,0.1,0.8549969999999999,9.43651,0.413884,3.73133,5.05805,0.628186,3.9876,1.86451,0.101909,6.2964,0.100013,2.28553,1.84052,10.0,3.58095,0.26,0.666858
168,0.303638,1.0773,1.00093,1.00917,0.308981,0.933706,1.00611,1.03199,6.81381,0.7507050000000001,1.8396,3.08084,2.7754,1.97756,6.57585,7.16908,2.9563900000000003,0.24346,0.280557,0.12451,0.230555,0.191454,0.310519,0.100001,9.20936,1.04314,9.72959,3.27992,1.12425,1.34186,8.173919999999999,1.42012,0.7052579999999999,2.78974,2.48675,5.33856,2.41907,1.4201,0.911363,6.19452,6.93035,2.34386,0.294399,0.34968,4.02714
169,0.303887,1.4922799999999998,1.00746,1.0005700000000002,9.8151,0.932783,1.04211,0.980031,9.99986,0.243212,2.36818,9.99722,1.91449,9.43567,7.0221300000000015,0.1,0.8488889999999999,9.99341,0.100001,0.498619,0.10005,0.8813049999999999,1.27828,0.14277,2.55698,9.98965,3.13927,2.6858,4.93251,9.20936,2.7994,0.1,2.94587,9.97701,1.99963,2.13147,4.47687,7.7507100000000015,1.48076,6.67955,3.02741,2.06361,0.6305609999999999,0.505836,0.315989
170,0.304784,2.05789,0.992478,0.970368,0.717805,0.935202,1.00802,0.983669,4.91648,0.477796,3.56693,3.66212,4.74849,1.37077,0.608888,4.4066800000000015,4.83499,0.101073,9.91585,0.11738,0.345921,0.183447,0.290702,0.100001,4.25459,9.99351,0.955446,2.44416,1.57382,1.13067,1.40569,2.19711,1.93319,9.68366,3.42246,1.43391,0.100004,5.14702,0.100018,4.18904,2.83436,6.633369999999998,2.88545,0.30935100000000004,5.03454
171,0.308612,1.35087,1.03932,1.06539,0.265073,0.917327,1.01587,1.0006700000000002,5.8438300000000005,4.98502,4.2908800000000005,1.7452599999999998,4.17473,0.4431810000000001,9.10734,9.64091,7.0549100000000005,0.100092,6.28624,0.10452,0.5405260000000001,0.14437,0.248739,0.100006,8.71875,0.1,1.68636,0.946322,0.7523,0.433375,4.13198,2.63045,8.14535,5.05431,2.34069,2.55817,1.71907,4.32725,1.71868,1.8121,6.54774,9.99884,0.100062,0.136899,1.65172
172,0.308768,0.95819,0.985214,1.00128,0.177689,0.945001,0.996242,1.01204,3.90539,3.71788,2.27858,0.911852,9.70049,2.23523,2.32586,9.99989,2.9662900000000003,9.27436,0.10001,0.389246,0.355091,0.6884939999999999,1.03529,0.100768,0.953187,0.105661,5.9001800000000015,6.79315,4.85574,3.91564,2.08583,3.64195,1.65318,2.45151,1.33573,2.18003,0.907806,3.63544,3.03343,0.5219159999999999,3.50072,1.17349,0.187222,0.100058,3.99207
173,0.309323,1.87549,0.961872,1.32562,1.5421200000000002,0.939432,0.97173,0.964948,6.4101,2.7307900000000003,3.28185,0.873552,0.461349,1.99695,3.93935,0.44105,9.74921,9.9987,0.100371,0.543587,0.100981,0.7267020000000001,1.49675,0.100015,0.572971,9.80765,1.18513,2.45362,2.42749,2.14133,4.91627,2.69282,3.90021,9.99772,6.5107,3.1485,0.100533,0.337107,0.23599,9.99982,8.71677,6.27935,5.55226,2.55378,1.8091
174,0.31255900000000003,0.8227459999999999,0.953974,0.853592,0.100801,1.00253,0.967864,0.985028,0.100002,0.10013,1.43472,0.605358,7.79743,4.15263,3.70962,0.777651,9.99153,9.99004,0.100001,1.11049,0.100066,2.1405,2.61187,0.100001,0.289513,6.44161,3.89336,2.87658,2.5615,1.8186,0.853973,7.5217,6.29076,0.491426,1.59216,3.88359,0.523982,2.06121,5.17644,0.472655,8.07117,2.8393200000000003,0.100001,0.100047,1.8481
175,0.312574,1.77554,0.995855,1.00332,9.99772,0.930687,0.959497,0.985962,3.82149,0.794388,3.08127,1.77147,0.935482,0.233767,2.15816,0.723747,9.50856,9.9998,0.100066,0.39195,0.607074,0.685431,1.10352,0.157548,0.100006,0.100041,5.7117,4.08774,2.26683,5.33903,1.06064,5.54541,1.48033,0.173527,5.21572,2.54675,0.100128,6.1535,0.1,0.5114810000000001,0.62784,4.40941,9.95345,0.1,0.578001
176,0.313293,1.32099,0.984154,1.00479,0.273196,0.912048,0.972487,0.988826,3.21741,2.21794,3.06266,1.18925,9.95008,1.25806,3.31211,2.9990900000000003,9.99996,10.0,0.100139,0.543009,0.100032,0.95846,1.47416,0.146361,9.99892,0.100019,9.94146,0.101623,0.617436,0.101364,1.58781,1.18294,3.29661,2.89944,0.614217,3.38122,3.82674,2.48358,4.78447,0.242697,8.76153,4.81042,0.117085,0.100001,1.6364
177,0.316363,0.992161,0.956264,0.905863,2.65838,0.94463,0.985014,0.999298,6.87247,8.05878,2.44221,0.786032,1.00083,0.1,4.74465,9.80607,9.97977,0.110423,0.100143,0.7404810000000001,0.100099,1.36067,1.7949,0.100457,0.10002,3.3101800000000003,1.65156,3.21738,3.3885,1.5383,2.68394,3.1146700000000003,4.74454,2.92665,3.73975,3.33291,0.1,0.752415,0.131304,4.748469999999998,2.48908,1.04587,2.03693,0.415548,0.427373
178,0.316902,1.36241,0.970829,1.03711,0.765736,0.936777,1.0128,0.967072,6.5975199999999985,0.463641,2.92883,9.76555,9.93514,0.100716,1.33759,0.100015,6.11947,0.122848,8.76155,0.180739,0.366203,0.1,0.452911,7.09272,9.99863,9.99576,1.90189,6.44814,0.822108,0.100002,2.2496400000000003,9.06268,1.42311,0.326989,9.53155,6.2185,0.100003,0.213499,0.1,9.99986,2.47451,0.100003,1.57039,0.326093,0.8646739999999999
179,0.317144,1.15896,1.02082,1.0748,0.235527,0.934019,1.0174,1.07361,2.25393,3.750680000000001,2.60718,0.458886,2.89569,9.86898,5.52726,0.469653,9.99671,0.102449,1.15779,0.100024,0.767667,0.136506,0.238253,0.100125,0.364836,0.100542,2.66331,3.65763,3.09122,2.40181,6.26069,8.1303,3.04363,1.74934,4.23424,3.91608,0.1,2.6562900000000003,3.64957,4.53848,1.38383,0.69914,2.74359,1.0354,2.71721
180,0.318871,1.30974,0.969463,0.950242,8.63449,0.952288,1.14798,0.964658,2.2145,4.14701,1.96919,0.1,7.9064,10.0,4.0984,0.271018,9.99982,9.99989,0.100018,0.597695,0.100006,1.10292,1.34561,0.100537,0.1,2.5292,4.08939,0.767911,0.862032,1.6989900000000002,2.73768,0.100035,2.2124900000000003,10.0,0.430429,0.548151,0.561763,4.165,7.09417,8.35494,3.51314,9.99794,7.046989999999999,3.70894,4.46076
181,0.31900300000000004,2.22123,0.982446,0.933475,2.15108,0.929811,1.0351,0.968432,3.11386,0.186589,3.5919300000000005,4.47788,9.93522,6.09915,4.76048,9.99296,8.60491,4.9577300000000015,9.91867,0.11147,0.639563,0.180852,0.271414,0.100741,9.5638,0.100056,4.564030000000002,7.82534,3.00714,4.1158,2.49118,0.1,0.439302,9.99939,1.57213,1.6809599999999998,5.4322300000000014,10.0,3.31226,9.98854,0.692317,0.112552,1.9111,0.285089,6.59519
182,0.319295,1.6423599999999998,1.01468,0.983212,0.326511,0.928256,0.9837,0.970975,2.13634,1.59707,2.83544,0.472326,2.73972,4.67623,2.5993,1.69823,9.98978,10.0,0.100042,0.6326970000000001,0.100001,1.12211,1.64673,0.100001,9.83285,0.1,4.68426,4.3225,1.1084,1.29664,0.95148,4.8798,0.429457,0.100007,3.71813,1.91927,0.1,9.99987,0.1,0.7510399999999999,1.0943200000000002,9.9054,9.53526,0.100005,1.93701
183,0.320577,1.61183,0.974973,0.963759,4.88678,0.955529,1.02344,1.009,6.17046,8.30439,5.87596,1.38108,4.4742,2.8727,1.14409,3.64443,10.0,9.99996,9.60802,0.103819,0.795762,0.160301,0.246675,0.100069,0.1,1.94219,1.4025299999999998,1.50185,2.41247,3.33368,2.7246,3.4264300000000003,1.48242,6.6635399999999985,5.44361,4.4778,3.39882,4.27879,0.624492,9.95418,1.29655,4.09019,9.99995,3.30567,8.28416
184,0.32074600000000003,0.871698,0.936481,1.00694,3.40369,0.926805,1.56355,1.01003,9.84864,0.162133,1.11183,0.100465,9.9968,9.99995,1.02892,0.100009,0.764792,6.82842,0.10125,0.426755,0.1,0.746436,0.724709,0.100024,0.10002,3.54264,3.43068,1.03867,2.84407,6.5808300000000015,1.6148,0.100018,1.1286200000000002,9.99922,1.6206,8.90006,7.83454,4.33514,2.42582,2.71964,4.01633,1.7307099999999995,0.291883,0.266437,3.23493
185,0.320899,2.20763,0.96211,1.04502,0.280141,0.939363,1.041,1.03239,0.369893,0.956458,3.74616,0.128384,1.0731,0.100047,0.333772,0.102848,7.86097,0.901636,0.432469,0.188714,0.393752,0.298194,0.465661,0.100078,3.583,0.100004,6.8334899999999985,2.80914,0.5855090000000001,1.31216,0.405614,5.18016,1.7017099999999998,0.766778,7.48712,4.58429,1.02344,0.950817,0.451925,9.8822,6.72677,9.89518,9.65557,3.69416,9.59842
186,0.321284,1.73177,0.990962,0.979738,0.496458,0.926833,1.03589,1.00373,4.04955,0.284606,2.68045,3.05783,2.39702,2.9535,8.713,3.96593,4.65781,10.0,0.1,0.577958,0.1,1.03401,1.43294,0.1,10.0,0.210751,2.41162,3.30599,1.90099,2.16645,6.1896,2.33177,1.47767,3.11066,3.49617,7.31584,0.59297,0.385304,2.00972,0.218646,9.99477,2.31889,0.39578,0.1,3.32047
187,0.321304,2.53979,1.01693,0.974818,0.617971,0.937515,1.06528,0.993116,2.19469,1.13141,8.61646,3.22292,4.22867,3.65897,6.6806800000000015,6.28779,9.9998,9.99935,0.1,0.6843199999999999,0.1,1.21002,1.6425,0.100005,0.7359760000000001,5.73778,1.71488,0.607269,0.600952,2.34317,0.152731,7.19728,2.74379,0.1,3.47053,1.19404,0.100096,9.95805,0.100283,2.0141,0.965621,7.4542,9.99997,0.230352,1.16705
188,0.321843,1.5783,0.976367,1.00987,0.566649,0.934053,1.07576,0.952879,1.51354,1.59865,2.86935,0.407531,1.67985,1.20572,5.79807,3.01512,9.99971,9.99901,0.133726,0.547609,0.100008,0.958152,1.32231,0.100045,3.88464,9.9951,2.88574,5.24911,1.88172,1.4025,0.780615,2.96129,7.47089,1.94472,1.53522,5.24345,9.99979,0.949623,0.514652,0.967328,2.55594,2.48709,0.195291,0.143732,2.0858
189,0.322337,1.48997,0.982409,1.03381,1.25629,0.937896,0.963687,1.00519,5.5357,2.95642,4.30999,2.37954,1.57991,1.8872400000000005,7.47648,3.94334,9.85436,6.81642,2.46988,0.305168,0.295552,0.505042,0.81865,0.100001,0.561851,7.4352399999999985,2.6616,1.20224,2.54708,7.82895,1.30694,6.59883,4.09201,1.2361,1.13417,0.712856,0.775014,6.30081,0.484584,1.57382,0.737417,1.22692,0.384583,0.176244,1.26579
190,0.32266500000000004,2.2920700000000003,0.97948,0.978815,2.76689,0.934544,1.07911,1.00185,3.53586,1.71252,9.99999,5.01126,5.9381900000000005,0.100006,6.29817,9.14925,9.99996,9.99889,0.1,0.571751,0.100052,1.02949,1.38218,0.1,0.341507,9.97901,1.80395,5.15431,4.98166,4.43396,2.73053,0.10002,3.62824,9.99992,3.98243,5.9455800000000005,3.68119,3.86813,3.03974,1.22062,5.167669999999998,3.62683,0.650066,0.321358,0.323422
191,0.324485,2.5312900000000003,1.00215,0.935224,9.99635,0.944541,1.01127,1.01007,3.6605,5.04804,3.85569,0.144426,1.50367,1.59887,7.40353,9.99999,9.99998,9.99559,0.1,0.587729,0.100287,1.09934,1.52366,0.135937,0.442159,9.9156,6.889010000000002,3.87209,0.813491,2.56674,0.233523,5.75566,6.8006199999999986,0.929849,0.628921,0.220567,0.10032,9.85844,0.106709,10.0,1.4490299999999998,4.7555,2.91785,0.438559,2.10126
192,0.33127,4.34816,1.01423,0.946865,1.89159,0.94192,0.985037,1.00499,2.38009,0.218845,7.3812,3.59406,0.325299,0.658905,5.00902,0.327252,0.75805,9.99017,2.55237,0.284057,0.100046,0.514365,0.77107,0.100126,9.97455,4.66281,4.19224,0.8078770000000001,0.283421,2.39152,1.07722,1.0847,3.94771,2.04886,3.3979800000000004,0.718618,0.269749,1.16135,0.160128,9.22426,3.44749,3.72617,2.28108,1.24051,0.4659680000000001
193,0.332697,1.23734,1.00702,0.984102,0.872763,0.929684,1.01288,0.996272,4.4882800000000005,0.31001300000000004,2.6145400000000003,9.54688,2.51768,3.57009,3.42864,2.3853,9.81884,9.99999,0.1,0.582442,0.101252,1.04504,1.47138,0.100058,9.97629,0.221806,4.41215,9.94003,6.86905,4.1005,5.0027599999999985,1.71592,1.19579,7.16363,4.88784,4.54058,4.69246,6.945760000000001,0.46801,8.02299,0.40079,1.19923,4.38628,1.42605,2.5089900000000003
194,0.334581,1.4114799999999998,1.02224,1.20983,9.9243,0.933409,1.04939,1.00882,3.05013,2.41428,4.4749300000000005,1.87548,3.32467,0.1,2.58957,6.01921,1.54491,0.913747,0.100047,0.210358,0.100147,0.303764,0.5442739999999999,0.1,0.100056,0.115813,5.5304,8.911389999999997,6.77545,6.49288,4.3463699999999985,9.99998,2.30764,0.591345,8.15974,5.76658,0.311576,5.03835,2.1103400000000003,7.79638,3.44149,9.99772,2.53755,2.34002,2.4152
195,0.336745,0.826046,1.01681,1.10848,9.99999,0.97095,1.1036,0.960111,7.6621,2.62304,1.80604,2.11658,0.790028,3.62706,6.33541,0.439068,6.66137,0.1,0.1,0.393236,0.100441,0.6194390000000001,0.920325,0.10001,0.100015,9.96536,2.07167,9.99415,3.85062,0.548495,9.9489,8.28175,3.30952,2.77179,0.132374,0.265479,0.7924760000000001,1.93361,2.33031,1.17637,5.8511,2.70366,0.177154,0.166295,2.14515
196,0.336973,1.47747,0.997749,1.02978,0.28541700000000003,0.922785,1.10153,1.0259,3.94296,2.14427,3.21424,1.29033,7.36666,1.91386,2.86776,1.88921,2.7118900000000004,9.99971,0.107123,0.438423,0.256151,0.755637,1.03788,0.100976,6.614160000000001,0.491333,2.71741,2.65276,1.07651,0.956071,2.969,7.71585,4.2867,1.37727,5.33427,8.518880000000001,1.6494,2.57491,2.5476,0.383424,2.36313,5.75965,0.463545,0.217018,3.84631
197,0.336982,1.92262,1.01727,0.917269,0.313274,0.943081,1.69606,0.989407,1.43386,2.98838,3.2983300000000004,0.164479,3.13317,2.1114,0.977639,0.334636,10.0,9.99858,0.1,0.543148,0.100054,1.05208,0.8524079999999999,0.100001,2.60775,0.100011,1.4614,0.428307,0.7935989999999999,2.79551,0.25525,2.45992,3.9472,0.5928329999999999,8.51592,3.92869,0.100004,1.45913,0.322368,0.795353,5.99281,3.7923,0.33843,0.100116,2.10384
198,0.33715700000000004,1.5285799999999998,0.991917,0.983599,9.99999,0.913121,1.03138,0.976801,7.30227,3.70158,6.5246,4.63011,9.99774,0.100101,1.13394,0.100014,9.99997,10.0,0.100207,0.571716,0.1,1.02785,1.43295,0.100003,0.1,5.55695,4.2049400000000015,4.8506,1.48172,1.53678,2.34085,2.28379,0.963557,0.8798799999999999,4.04955,2.6508,0.638037,1.88956,0.5019640000000001,4.76152,0.8942889999999999,1.62083,2.369,1.06977,2.806
199,0.338516,3.45733,0.953581,0.941711,1.85651,0.937375,1.042,0.973528,9.9999,0.261815,5.01976,5.2893300000000005,0.526826,8.6588,5.70199,0.176715,5.25005,0.103303,0.127112,0.360138,0.104856,0.660903,0.907405,0.1,9.84813,9.9996,4.05776,7.475410000000001,0.425904,0.4118560000000001,2.86325,0.882941,1.7785400000000002,5.0034,5.02974,1.33303,0.100028,0.239449,0.171368,2.94281,9.52891,1.95891,0.988195,0.357327,1.06041
200,0.33970500000000003,2.25307,1.0349700000000002,0.955127,0.6906680000000001,0.924777,1.01418,0.957216,1.26654,2.67122,3.91837,0.174361,3.16184,0.862015,3.2418,2.13517,9.99763,9.93079,0.1,0.567496,0.100003,1.04503,1.46884,0.14273,9.99605,0.1,4.95467,3.57455,1.69301,5.02463,2.08083,3.00802,2.50436,1.26685,1.19156,3.35269,5.27562,0.33063000000000003,0.405891,1.09207,2.40793,3.55942,1.2363,0.463456,3.30683
201,0.341479,2.0097400000000003,1.02906,0.969033,0.57385,0.92799,0.975626,0.99426,3.81539,3.3143300000000004,3.92425,0.606256,0.781044,1.50008,4.13181,2.07099,9.72446,9.99981,0.100001,0.621212,0.100037,1.12076,1.62497,0.100015,7.65442,9.97662,4.0471,3.74132,1.55108,3.01306,2.34839,4.43388,2.53967,3.3433,2.8802,4.32423,8.202110000000001,7.87568,2.39512,0.5836640000000001,2.4900900000000004,2.16701,0.171378,0.100019,2.98952
202,0.34331500000000004,0.995071,0.992539,0.953073,0.961582,0.919407,1.62607,0.999377,6.3162,3.978,3.21922,2.44529,0.917895,3.1316,1.15162,0.7728550000000001,9.00371,9.99869,0.100099,0.606025,0.1,1.11699,0.940445,0.100083,0.100158,0.947706,4.56685,4.28643,1.93545,1.43047,1.61515,3.24986,3.63774,7.417219999999999,9.63013,9.43753,1.45659,9.06982,0.706253,3.32009,5.9592800000000015,5.34944,0.360884,0.183583,5.872999999999998
203,0.343487,2.19442,1.08783,1.04691,9.99993,0.934918,1.00373,0.976371,9.99795,9.99963,3.06553,0.1,0.320822,2.06958,4.47507,0.245748,3.98344,0.1,0.1,0.192349,0.192151,0.303649,0.492299,0.100135,0.32829200000000003,9.99986,2.8461,3.67062,3.53752,6.4221900000000005,2.38835,1.00717,0.973002,0.93634,3.25122,3.68324,8.1963,2.34158,0.539806,9.9942,1.59934,7.8101699999999985,9.91176,4.5411800000000015,2.32364
204,0.344937,1.6927900000000002,1.01607,1.14497,0.25491,0.927751,1.02694,0.984384,4.33847,2.60402,7.6813,4.26272,1.47277,1.88299,1.05567,2.79612,1.16864,6.5693800000000016,0.104705,0.383255,0.13974,0.5921930000000001,0.988601,0.100022,9.992,0.111227,1.7911099999999998,3.3523300000000003,2.20509,1.87534,6.70879,1.50064,0.184432,3.58126,0.805199,0.413404,0.101508,9.91101,0.5534140000000001,9.99256,0.906909,3.01148,3.82556,1.6909,9.79156
205,0.34644,1.67672,1.01985,0.934177,2.06325,0.938215,0.944731,0.984725,4.28515,3.35564,5.45671,1.98466,1.67678,1.2732,2.33926,6.3354300000000014,9.89505,9.8152,0.100008,0.290138,0.100002,0.558771,1.61394,6.4910000000000005,0.222144,4.96892,5.73238,1.37448,1.01735,4.28265,2.94607,9.99997,4.46759,7.76905,9.77445,5.20708,0.1,0.362493,0.140236,0.7356560000000001,9.9871,10.0,9.88009,0.366349,4.61611
206,0.346569,1.02134,0.972164,0.975947,0.245488,0.932327,1.07574,1.04836,9.81836,2.27032,3.5976800000000004,7.66286,2.97963,0.100407,2.62569,8.1651,9.94909,0.100001,0.246849,0.458144,0.100077,0.8209049999999999,1.08299,0.100021,9.99995,0.122166,8.499360000000001,7.93507,1.17451,0.469762,4.91863,4.3822800000000015,2.46728,1.6771900000000002,0.427525,0.468717,0.688345,5.86125,1.82466,7.06571,4.2008199999999984,9.99891,1.81694,1.4559,1.87789
207,0.347397,1.95297,1.04928,1.14862,0.26153000000000004,0.962899,1.19257,1.59101,1.2919,0.198796,3.16729,1.76812,1.18339,0.220498,2.73628,9.99853,8.58572,2.78472,0.10027,0.324008,0.287883,0.494798,0.7244470000000001,0.124167,10.0,0.100001,1.65251,0.358036,1.32445,9.33027,0.962227,1.48986,1.0598299999999998,0.763152,6.63674,5.88152,0.100127,0.433771,1.00521,9.97873,9.42524,9.97357,9.72929,4.32839,10.0
208,0.348488,1.00324,1.02388,1.0477,0.395422,0.935386,1.37524,1.08107,5.17405,3.14494,2.01549,0.952976,3.69885,1.69514,7.91827,3.5847300000000004,6.8016,6.27309,0.5072720000000001,0.28765,0.353598,0.473288,0.532157,0.100023,0.5330779999999999,1.28859,5.52064,4.61069,2.46122,2.33841,1.45676,6.2133400000000005,8.35507,0.865024,1.19991,4.33285,3.45353,1.92594,1.5642200000000002,9.9693,2.74053,3.1611700000000003,4.3383,3.07924,1.31712
209,0.349616,1.95069,1.04793,1.19554,0.579101,0.951689,1.09178,1.10343,4.10077,9.99383,4.71786,0.371092,4.98011,0.287147,1.61369,9.91758,9.97137,10.0,9.52366,0.196537,0.453537,0.270882,0.4561,0.100577,9.99605,0.177334,5.26797,6.3758300000000006,1.99142,2.94482,2.6387400000000003,2.42557,1.26527,1.85525,1.41479,3.90836,2.19688,1.2597,2.5944,5.17577,3.65004,0.54515,1.81456,0.573654,5.72326
210,0.349901,2.22851,0.976281,1.01074,0.531821,0.933701,0.934231,1.02243,3.73272,1.7937599999999998,4.27656,1.06377,2.37693,3.81274,4.16247,3.9314,10.0,4.33702,0.1,0.534916,0.1,0.930272,1.47915,0.100689,1.3526200000000002,0.157362,3.52766,8.33008,3.29932,3.303,1.6187,1.47989,1.49094,5.72932,2.66454,1.83885,3.18207,1.62737,0.359752,9.99248,3.82611,5.81337,1.99304,1.40147,5.2981300000000005
211,0.352115,1.52965,0.961535,0.965832,10.0,0.948891,1.02334,0.98616,2.42509,3.04146,2.757,0.335646,0.336137,1.0885200000000002,1.57208,0.10001,9.98234,9.99655,0.100016,0.613725,0.100002,1.11207,1.52149,0.100134,9.99015,9.99605,9.99982,3.74187,1.008,2.20262,4.21368,3.15667,1.7462,2.85963,2.14368,3.73788,9.51325,2.23299,0.483725,9.89936,0.618031,0.957841,9.21586,2.58271,1.81749
212,0.352274,0.964286,0.976195,0.907538,5.35736,0.929481,2.41935,1.00879,6.91183,2.03744,1.91477,1.88753,1.32111,2.34138,3.36267,3.018,9.99614,10.0,0.1001,0.768654,0.100012,1.44222,0.7867390000000001,0.100009,0.100516,9.97023,6.12495,5.19267,3.67986,3.85983,1.52426,1.11044,3.5782,7.12822,6.32744,5.85998,0.116765,7.356489999999999,0.100085,9.99454,2.30916,3.94445,1.83623,0.304199,2.47536
213,0.353059,3.84366,0.998051,1.05992,9.99756,0.937382,1.10916,0.987062,3.22366,1.48617,9.56151,2.06583,5.36572,1.68897,1.91558,10.0,1.52669,9.9997,0.100438,0.55393,0.100003,0.914914,1.29672,0.100277,0.181586,0.664239,2.92256,4.00081,1.58513,4.5926,1.07558,1.68002,3.74968,9.99916,9.65687,2.1756900000000003,0.100001,2.91526,0.1,4.7008,1.96605,0.8956360000000001,0.715737,0.1,2.87356
214,0.353202,4.78138,0.947885,1.00589,4.55502,0.938731,1.07277,0.955904,3.51685,0.236702,7.275930000000002,2.8968700000000003,8.939910000000003,2.77586,4.31323,6.42886,10.0,9.99236,0.103752,0.569259,0.100113,0.997561,1.3915799999999998,0.1,0.6836180000000001,9.99998,3.15223,1.07938,0.712693,8.93057,6.28584,9.32274,4.4587900000000005,3.52104,8.86633,2.1288,0.257491,0.24445,0.3442,2.6870700000000003,3.87202,2.06088,1.45489,0.675582,2.70751
215,0.353643,1.37099,1.06299,1.02716,0.294991,0.921077,1.1076,1.05962,3.90518,1.28789,2.84397,1.90358,3.90516,4.00737,3.81916,2.50032,10.0,10.0,0.100371,0.5535260000000001,0.100026,0.952733,1.27208,0.100385,0.449507,0.142674,2.0834,3.55587,2.17023,1.5326,1.83901,3.96409,1.42836,0.8862620000000001,3.1136,10.0,2.29405,2.00707,3.26244,4.48586,2.53652,0.426068,2.25808,0.42893,5.68201
216,0.353646,1.95531,1.0084799999999998,1.05332,0.404244,0.935586,1.04972,0.987636,5.85414,2.98232,4.82286,1.83793,0.498998,4.74712,3.8233,0.320912,9.40766,0.130144,9.98031,0.160089,0.609901,0.100007,0.27358000000000005,2.62053,9.9121,0.101356,1.10843,2.52259,0.8873139999999999,0.474068,3.27959,1.44367,1.11997,3.63524,0.977363,1.10535,4.19452,8.43927,3.1217900000000003,2.33056,4.7812800000000015,2.35491,0.100058,0.121921,4.338030000000002
217,0.35386300000000004,2.15832,0.969426,0.923211,6.18051,0.926184,1.15896,0.996328,2.7785900000000003,0.752219,3.13181,0.518149,9.40406,9.99992,7.0238,2.71771,9.92098,9.99998,0.1,0.743775,0.100279,1.37466,1.58746,0.100001,0.226183,8.28805,6.742660000000001,2.24773,0.805025,3.30438,2.6288,0.100004,1.3364200000000002,9.99961,1.7510400000000002,1.0017200000000002,0.886916,5.80485,2.71454,9.34392,3.32734,3.15976,1.92633,1.37618,1.74335
218,0.35393800000000003,0.880901,1.02772,0.91602,6.61642,0.937464,1.7591599999999998,0.978278,9.98628,7.7571,3.38999,2.61722,9.97478,9.61815,2.65525,3.2848,9.9729,0.1,9.19417,0.188716,0.542133,0.100058,0.252571,9.90692,0.105305,9.9998,2.24361,5.73955,7.56283,2.71378,2.70776,9.99992,4.2141199999999985,2.09863,0.338766,0.33313000000000004,0.10057,9.95021,0.100344,7.4769,1.80807,9.9877,9.53671,0.789417,2.05212
