TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Parameters	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
(	0.343589	0.770224	3.3112	1.22993	0.613724	0.706025	0.256967	0.124783	0.929281	9.18546	0.217445	0.63138	4.47193	0.26041	0.142156	4.4352	0.1	1.05232	0.422884	0.724094	4.22735	0.1	0.231713	0.28435	0.1	0.227606	0.412181	0.1	9.91563	0.64199	0.358905	0.2483	1.48632	1.52529	0.1	0.915712	0.152607	2.72603	10	2.92786	0.7999	0.985486	0.933817	)	7.3446
(	0.345112	0.768111	3.32526	1.22663	0.615951	0.706025	0.259347	0.124783	0.929281	9.18546	0.217903	0.632708	4.44201	0.260958	0.141523	4.40554	0.1	1.05757	0.421826	0.728751	4.23624	0.1	0.222255	0.284823	0.1	0.227985	0.395357	0.1	9.91563	0.648893	0.359551	0.238165	1.46024	1.52529	0.1	0.915712	0.152154	2.72603	10	2.90828	0.798258	0.988298	0.925662	)	7.25238
(	0.347398	0.764942	3.34635	1.22167	0.619293	0.706665	0.262916	0.124951	0.926842	9.16949	0.218588	0.6347	4.39714	0.261779	0.140573	4.36103	0.1	1.06544	0.420238	0.735736	4.24957	0.1	0.208069	0.28506	0.100235	0.228554	0.386946	0.1	9.91563	0.659247	0.36052	0.222963	1.43417	1.52529	0.1	0.913612	0.151475	2.72603	10	2.8789	0.795794	0.992516	0.913428	)	7.13794
(	0.350445	0.760715	3.37447	1.21505	0.623748	0.706665	0.267674	0.125119	0.924403	9.13755	0.219503	0.637355	4.33732	0.262875	0.139307	4.3017	0.1	1.07594	0.418121	0.745049	4.26736	0.1	0.198611	0.28506	0.100704	0.228933	0.386946	0.1	9.91563	0.673054	0.361812	0.202694	1.39505	1.52394	0.1	0.909411	0.150569	2.72603	10	2.83973	0.792509	0.998139	0.897117	)	7.01186
(	0.354254	0.755433	3.40962	1.20679	0.629317	0.706025	0.273623	0.125454	0.921964	9.08964	0.220646	0.640675	4.26254	0.264244	0.137724	4.22753	0.1	1.08906	0.415474	0.75669	4.28958	0.1	0.193882	0.284823	0.101408	0.229122	0.395357	0.1	9.91563	0.690311	0.363427	0.177357	1.3429	1.52124	0.1	0.90311	0.149437	2.72936	10	2.79077	0.790045	1.00517	0.876728	)	6.86028
(	0.358826	0.749093	3.43774	1.19687	0.636001	0.704746	0.280761	0.125622	0.921964	9.02575	0.222018	0.644659	4.1728	0.265887	0.135824	4.13853	0.1	1.10481	0.412299	0.77066	4.31625	0.1	0.189153	0.28435	0.101877	0.229501	0.403769	0.1	9.91563	0.711021	0.36472	0.146953	1.29075	1.5172	0.1	0.894709	0.148079	2.73602	10	2.73202	0.788403	1.0136	0.852261	)	6.69319
(	0.364158	0.743811	3.45883	1.1886	0.64157	0.702828	0.289088	0.125622	0.921964	8.9459	0.223619	0.649306	4.06811	0.267804	0.133608	4.0347	0.1	1.12318	0.408594	0.786958	4.34737	0.100232	0.179696	0.28364	0.102581	0.229691	0.420593	0.1	9.91563	0.735182	0.365689	0.111482	1.2386	1.5118	0.1	0.884208	0.146494	2.74601	10	2.66347	0.787581	1.02063	0.823716	)	6.51449
(	0.370253	0.739584	3.47289	1.18199	0.646025	0.70027	0.298606	0.125454	0.924403	8.86604	0.225448	0.654617	3.94846	0.269994	0.131075	3.91603	0.1	1.14417	0.40436	0.805584	4.37404	0.100696	0.174967	0.282693	0.103285	0.23007	0.445829	0.1	9.91563	0.762794	0.366335	0.1	1.19949	1.50506	0.1	0.871607	0.144683	2.75932	10	2.58514	0.787581	1.02907	0.791094	)	6.37303
(	0.37711	0.736415	3.47992	1.17703	0.649367	0.697072	0.309313	0.125119	0.929281	8.77021	0.227506	0.660592	3.81385	0.272459	0.128226	3.78253	0.1	1.16779	0.399596	0.826539	4.39626	0.10116	0.165509	0.281509	0.104223	0.230259	0.479476	0.1	9.91563	0.786955	0.367304	0.1	1.17341	1.49697	0.1	0.861105	0.142645	2.76931	9.98956	2.51659	0.78676	1.03891	0.762549	)	6.28104
(	0.384728	0.734302	3.47992	1.17373	0.651594	0.694514	0.31883	0.124951	0.93172	8.69036	0.229792	0.667232	3.66429	0.275197	0.12506	3.6342	0.1	1.19403	0.394304	0.849821	4.41405	0.101856	0.16078	0.280088	0.105397	0.230449	0.521535	0.1	9.91563	0.807664	0.368596	0.1	1.16037	1.49023	0.1	0.852704	0.140381	2.77596	9.96869	2.45784	0.785118	1.05015	0.738083	)	6.19964
(	0.393108	0.733245	3.47289	1.17207	0.652708	0.692596	0.327158	0.124951	0.93172	8.62647	0.232307	0.674535	3.49977	0.278209	0.121577	3.47103	0.1	1.2229	0.388482	0.875432	4.42738	0.102784	0.156051	0.278431	0.106335	0.230828	0.563595	0.1	9.91563	0.824922	0.370211	0.1	1.1343	1.48213	0.100268	0.846404	0.13789	2.77929	9.93738	2.40888	0.782654	1.06281	0.717694	)	6.10786
(	0.40225	0.733245	3.45883	1.17207	0.652708	0.691317	0.334296	0.125119	0.929281	8.57856	0.235051	0.682501	3.32029	0.281495	0.117778	3.29303	0.1	1.25439	0.382131	0.903372	4.43627	0.103944	0.151323	0.276537	0.107039	0.231397	0.597242	0.1	9.91563	0.838728	0.37215	0.1	1.10822	1.47269	0.100803	0.842203	0.135173	2.77929	9.89563	2.36971	0.779369	1.07687	0.693227	)	5.98933
(	0.412154	0.734302	3.43774	1.17373	0.651594	0.690677	0.340244	0.125454	0.924403	8.54661	0.238024	0.691132	3.12586	0.285055	0.113662	3.10019	0.1	1.2885	0.37525	0.933639	4.44072	0.105336	0.146594	0.274406	0.107978	0.231965	0.639301	0.1	9.91563	0.849083	0.374411	0.1	1.08214	1.46191	0.101605	0.840103	0.132229	2.77596	9.84345	2.34033	0.775263	1.09233	0.664682	)	5.83372
(	0.42282	0.736415	3.40962	1.17703	0.649367	0.690677	0.345003	0.125957	0.917086	8.53064	0.241225	0.700427	2.91647	0.288888	0.109229	2.89252	0.1	1.32524	0.36784	0.966235	4.44072	0.10696	0.141865	0.272038	0.109151	0.232344	0.689773	0.1	9.91563	0.855986	0.376995	0.1	1.06911	1.45246	0.102675	0.840103	0.129512	2.76931	9.78083	2.32075	0.770335	1.1092	0.63206	)	5.63482
(	0.434247	0.739584	3.37447	1.18199	0.646025	0.691317	0.348572	0.126628	0.90733	8.53064	0.244654	0.710386	2.69213	0.292996	0.10448	2.67002	0.1	1.36461	0.359901	1.00116	4.43627	0.108816	0.137136	0.269434	0.110559	0.232534	0.748656	0.1	9.91563	0.859438	0.379903	0.1	1.04303	1.44168	0.104013	0.842203	0.127022	2.75932	9.72865	2.31096	0.766229	1.12748	0.595359	)	5.39002
(	0.446437	0.743811	3.33229	1.1886	0.64157	0.692596	0.350951	0.127467	0.895134	8.54661	0.248313	0.721008	2.45283	0.297377	0.1	2.43269	0.1	1.4066	0.351433	1.03841	4.42738	0.110904	0.132407	0.266593	0.112201	0.232534	0.81595	0.1	9.91563	0.859438	0.383133	0.1	1.02999	1.42954	0.105618	0.846404	0.124758	2.75266	9.6869	2.30116	0.762944	1.14716	0.554581	)	5.10568
(	0.459388	0.749093	3.28308	1.19687	0.636001	0.694514	0.352141	0.128473	0.8805	8.57856	0.2522	0.732295	2.19857	0.302032	0.1	2.18052	0.1	1.45121	0.342436	1.07799	4.41405	0.113224	0.132407	0.263988	0.113609	0.232723	0.874833	0.1	9.91563	0.855986	0.386687	0.1	1.01695	1.41605	0.107491	0.852704	0.12272	2.74601	9.65559	2.30116	0.76048	1.16824	0.509726	)	4.8062
(	0.473101	0.755433	3.22684	1.20679	0.629317	0.697072	0.352141	0.129647	0.863427	8.62647	0.256316	0.744245	1.92936	0.306961	0.1	1.91352	0.1	1.49844	0.332909	1.1199	4.39626	0.115777	0.127678	0.261147	0.115251	0.232723	0.942128	0.1	9.91563	0.849083	0.390563	0.1	1.00392	1.40122	0.109632	0.861105	0.120908	2.73602	9.61385	2.31096	0.758837	1.18793	0.460792	)	4.55118
(	0.487576	0.762829	3.16357	1.21836	0.621521	0.70027	0.350951	0.130989	0.843914	8.69036	0.260203	0.755532	1.6751	0.311616	0.100317	1.66135	0.10146	1.54831	0.322853	1.16414	4.37404	0.118561	0.127678	0.258543	0.116659	0.232913	1.00101	0.1	9.91563	0.838728	0.394763	0.1	0.990879	1.38503	0.111504	0.871607	0.118871	2.72271	9.56167	2.32075	0.756374	1.2062	0.415936	)	4.47211
(	0.487424	0.76304	3.16216	1.21869	0.621298	0.700398	0.350713	0.131022	0.843426	8.69355	0.260157	0.755399	1.67809	0.311561	0.10038	1.66431	0.101751	1.54883	0.322747	1.1646	4.37315	0.118607	0.126733	0.258496	0.116612	0.232951	1.00269	0.1	9.91563	0.838038	0.394828	0.1	0.993487	1.38476	0.111451	0.872027	0.118825	2.72337	9.56167	2.31879	0.756209	1.20592	0.416752	)	4.46583
(	0.487119	0.763462	3.15935	1.21935	0.620852	0.700654	0.350237	0.131089	0.842451	8.69994	0.260065	0.755133	1.68408	0.311452	0.100507	1.67025	0.102335	1.54988	0.322535	1.16554	4.37137	0.1187	0.126733	0.258401	0.116612	0.232951	1.00606	0.1	9.91563	0.836657	0.394957	0.1	0.998702	1.38422	0.111344	0.872867	0.118735	2.72337	9.55958	2.31683	0.755881	1.20536	0.418383	)	4.45528
(	0.486662	0.764096	3.15513	1.22034	0.620184	0.701037	0.349523	0.13119	0.840987	8.70952	0.259928	0.754735	1.69305	0.311287	0.100697	1.67915	0.103211	1.55145	0.322218	1.16693	4.3687	0.118839	0.126733	0.258259	0.116659	0.232913	1.01111	0.1	9.91563	0.834586	0.395151	0.1	1.00131	1.38342	0.111183	0.874127	0.118599	2.72271	9.5554	2.31683	0.755388	1.20451	0.420829	)	4.44162
(	0.486052	0.764942	3.14951	1.22167	0.619293	0.701549	0.348572	0.131324	0.839036	8.7223	0.259745	0.754204	1.69903	0.311178	0.10095	1.69101	0.104087	1.55355	0.321794	1.1688	4.36515	0.119025	0.127678	0.258069	0.116659	0.232913	1.01784	0.1	9.91563	0.831825	0.395409	0.1	1.00652	1.38234	0.110969	0.875807	0.118418	2.72137	9.54914	2.31487	0.754731	1.20339	0.424092	)	4.42682
(	0.485291	0.765998	3.14248	1.22332	0.618179	0.702188	0.347382	0.131492	0.836597	8.73827	0.259517	0.753806	1.70202	0.311123	0.101266	1.70585	0.104671	1.55618	0.321265	1.17112	4.3607	0.119257	0.127678	0.257833	0.116706	0.232875	1.02625	0.1	9.91563	0.828374	0.395732	0.1	1.01174	1.38099	0.110702	0.877907	0.118191	2.71938	9.54079	2.31096	0.75391	1.20198	0.428169	)	4.41122
(	0.484376	0.767266	3.13404	1.2253	0.616843	0.702956	0.345954	0.131693	0.83367	8.75743	0.259242	0.75354	1.70202	0.311123	0.101646	1.72365	0.104962	1.55933	0.32063	1.17392	4.35537	0.119489	0.128624	0.257548	0.1168	0.232799	1.03634	0.1	9.91563	0.824232	0.39612	0.1	1.01695	1.37937	0.110381	0.880428	0.11792	2.71672	9.53036	2.30508	0.752924	1.2003	0.433063	)	4.39449
(	0.48331	0.768745	3.1242	1.22762	0.615283	0.703851	0.344289	0.131928	0.830255	8.77979	0.258922	0.753407	1.69903	0.311178	0.10209	1.73848	0.104962	1.563	0.319889	1.17718	4.34915	0.119767	0.12957	0.257217	0.116847	0.232761	1.04812	0.1	9.91563	0.82078	0.396572	0.1	1.02478	1.37748	0.110006	0.883368	0.117603	2.71339	9.51783	2.30116	0.751775	1.19889	0.438772	)	4.37676
(	0.482091	0.770436	3.11295	1.23026	0.613501	0.704874	0.342385	0.132196	0.826353	8.80535	0.258556	0.753407	1.69305	0.311287	0.102596	1.75035	0.104671	1.5672	0.319042	1.1809	4.34203	0.120092	0.130516	0.256838	0.116847	0.232761	1.06158	0.1	9.91563	0.818019	0.397089	0.1	1.0326	1.37532	0.109578	0.886728	0.11724	2.70939	9.50322	2.29725	0.750461	1.1972	0.445296	)	4.35775
(	0.48072	0.772337	3.10029	1.23324	0.611496	0.70577	0.340244	0.132431	0.822938	8.8341	0.258145	0.75354	1.68408	0.311452	0.103166	1.75925	0.104087	1.57192	0.318089	1.18509	4.33403	0.120463	0.131462	0.256412	0.1168	0.232723	1.07672	0.1	9.91563	0.815948	0.39767	0.1	1.04303	1.3729	0.109097	0.890509	0.116833	2.70473	9.48652	2.29137	0.748982	1.19552	0.452636	)	4.33781
(	0.479196	0.774451	3.08623	1.23654	0.609268	0.706537	0.33834	0.132632	0.820011	8.85965	0.257687	0.753806	1.67211	0.311671	0.103799	1.77111	0.103211	1.57717	0.317031	1.18975	4.32514	0.120881	0.132407	0.255939	0.1168	0.232647	1.09354	0.1	9.91563	0.814567	0.398187	0.1	1.05346	1.3702	0.108561	0.894709	0.11638	2.69941	9.46774	2.28354	0.74734	1.19355	0.460792	)	4.31736
(	0.47752	0.776775	3.07077	1.24018	0.606818	0.707177	0.336675	0.1328	0.817572	8.88201	0.257184	0.754204	1.65716	0.311945	0.104496	1.78595	0.102043	1.58295	0.315866	1.19487	4.31536	0.121298	0.134299	0.255418	0.116753	0.232609	1.10868	0.1	9.91563	0.813877	0.398639	0.1	1.0665	1.36723	0.107973	0.89933	0.115882	2.69475	9.45104	2.27375	0.745697	1.1913	0.469763	)	4.29685
(	0.475691	0.779311	3.0539	1.24415	0.604145	0.707688	0.335247	0.132934	0.815621	8.90118	0.256636	0.75447	1.63921	0.312273	0.105256	1.80375	0.100584	1.58924	0.314596	1.20046	4.30469	0.121762	0.135245	0.254849	0.116753	0.232534	1.12551	0.1	9.91563	0.813877	0.399027	0.1	1.08214	1.364	0.107331	0.903531	0.115338	2.69075	9.43643	2.26199	0.744219	1.18877	0.47955	)	4.27698
(	0.473711	0.782058	3.03562	1.24845	0.601249	0.708072	0.334058	0.133035	0.814158	8.91715	0.256041	0.754602	1.62425	0.312657	0.106079	1.82451	0.1	1.59607	0.31322	1.20651	4.29314	0.122226	0.137136	0.254234	0.116753	0.23242	1.14401	0.1	9.91563	0.814567	0.39935	0.1	1.09779	1.36049	0.106635	0.907311	0.11475	2.68742	9.4239	2.24829	0.742905	1.18596	0.488521	)	4.25803
(	0.471577	0.785016	3.01593	1.25308	0.59813	0.708328	0.333106	0.133102	0.813182	8.92992	0.255401	0.754602	1.6063	0.313095	0.106965	1.84825	0.1	1.60341	0.311738	1.21303	4.28069	0.12269	0.139028	0.253571	0.116706	0.232268	1.1642	0.1	9.91563	0.815948	0.399609	0.1	1.11604	1.35671	0.105886	0.910671	0.114116	2.68476	9.41347	2.23262	0.741755	1.18286	0.496677	)	4.23999
(	0.469292	0.788186	2.99484	1.25804	0.594789	0.708456	0.332392	0.133136	0.812694	8.93951	0.254715	0.75447	1.58537	0.313588	0.107915	1.87495	0.1	1.61129	0.31015	1.22002	4.26736	0.123201	0.140919	0.252861	0.116612	0.232079	1.18607	0.1	9.91563	0.818019	0.399802	0.1	1.1369	1.35267	0.105083	0.913612	0.113437	2.68276	9.40512	2.21499	0.74077	1.17949	0.504017	)	4.22374
(	0.466854	0.791355	2.97235	1.26333	0.591224	0.708456	0.331916	0.133136	0.812694	8.9459	0.253983	0.75447	1.56143	0.314135	0.108928	1.90462	0.1	1.61968	0.308457	1.22747	4.25313	0.123758	0.142811	0.252103	0.116472	0.231851	1.20963	0.1	9.91563	0.82078	0.399932	0.1	1.15776	1.34835	0.104227	0.916132	0.112712	2.68143	9.39886	2.19541	0.739949	1.17584	0.510541	)	4.21032
(	0.464264	0.794314	2.95126	1.26828	0.587883	0.708328	0.331678	0.133102	0.813182	8.94909	0.253206	0.754602	1.53451	0.314738	0.110005	1.93725	0.1	1.62861	0.306657	1.23538	4.23802	0.124361	0.144702	0.251298	0.116284	0.231586	1.23486	0.1	9.91563	0.824232	0.399996	0.1	1.18123	1.34377	0.103318	0.918232	0.111942	2.68077	9.39468	2.17387	0.739292	1.1719	0.51625	)	4.20073
(	0.461521	0.797061	2.93157	1.27291	0.584764	0.708072	0.331678	0.133035	0.814158	8.94909	0.252383	0.754868	1.5046	0.315395	0.111145	1.97285	0.1	1.63805	0.304752	1.24377	4.22201	0.12501	0.146594	0.250493	0.116049	0.231359	1.25841	0.1	9.91563	0.828374	0.399996	0.1	1.20209	1.33891	0.102354	0.920753	0.111127	2.68077	9.39051	2.15036	0.738635	1.16824	0.521143	)	4.19507
(	0.458626	0.799596	2.91329	1.27721	0.581868	0.707688	0.331916	0.132934	0.815621	8.9459	0.251514	0.755266	1.4717	0.316107	0.112348	2.00548	0.1	1.64803	0.302741	1.25261	4.20512	0.125706	0.148485	0.249688	0.115768	0.231169	1.28029	0.1	9.91563	0.833206	0.399932	0.1	1.22295	1.33379	0.101338	0.923693	0.110267	2.6801	9.38424	2.1249	0.737813	1.16487	0.525221	)	4.19333
(	0.458657	0.799554	2.91357	1.27715	0.581913	0.707663	0.331964	0.132928	0.815719	8.94526	0.251505	0.755293	1.4711	0.316118	0.11236	2.00489	0.1	1.64813	0.302719	1.25271	4.20494	0.125716	0.148296	0.249679	0.115768	0.231162	1.28062	0.1	9.91563	0.833344	0.399919	0.1	1.22348	1.33373	0.101327	0.923777	0.110258	2.67997	9.38424	2.12451	0.737781	1.16487	0.525058	)	4.19303
(	0.458718	0.79947	2.91414	1.27701	0.582002	0.707611	0.332059	0.132914	0.815914	8.94398	0.251487	0.755346	1.4699	0.31614	0.112386	2.0037	0.1	1.64834	0.302677	1.25289	4.20459	0.125734	0.148107	0.249669	0.115768	0.231154	1.28129	0.1	9.91563	0.83362	0.399893	0.1	1.22348	1.33362	0.101306	0.923945	0.110239	2.6797	9.38383	2.12373	0.737715	1.16493	0.524732	)	4.19246
(	0.458809	0.799343	2.91498	1.27681	0.582135	0.707535	0.332107	0.132894	0.816206	8.94206	0.251459	0.755426	1.46811	0.316172	0.112424	2.00192	0.1	1.64866	0.302614	1.25317	4.20406	0.125744	0.147918	0.24965	0.115758	0.231139	1.28197	0.1	9.91563	0.834034	0.399867	0.1	1.22295	1.33352	0.101274	0.924197	0.110212	2.67944	9.38341	2.12255	0.737682	1.16498	0.524243	)	4.19163
(	0.458931	0.799174	2.9161	1.27655	0.582314	0.707432	0.332107	0.132867	0.816597	8.93951	0.251422	0.755532	1.46571	0.316216	0.112474	2.00074	0.1	1.64908	0.302529	1.25354	4.20334	0.125753	0.147729	0.249622	0.115739	0.231116	1.28298	0.1	9.91563	0.834586	0.399828	0.1	1.22191	1.33341	0.101231	0.924533	0.110176	2.67904	9.38341	2.12099	0.737616	1.16504	0.52359	)	4.19058
(	0.459083	0.798962	2.91751	1.27622	0.582536	0.707356	0.332059	0.132834	0.816987	8.93759	0.251377	0.755665	1.46272	0.316271	0.112538	2.00014	0.1	1.6496	0.302423	1.25401	4.20246	0.125771	0.14754	0.249584	0.115711	0.231086	1.28432	0.1	9.91563	0.835277	0.399777	0.1	1.22035	1.3333	0.101177	0.924953	0.110131	2.67864	9.38341	2.11903	0.737551	1.1651	0.522774	)	4.18931
(	0.459266	0.798709	2.9192	1.27582	0.582804	0.707304	0.331964	0.132793	0.81728	8.93631	0.251322	0.755824	1.45913	0.316337	0.112614	2.00014	0.1	1.65023	0.302296	1.25457	4.20139	0.125799	0.147161	0.249537	0.115674	0.231055	1.28567	0.1	9.91563	0.836105	0.399712	0.1	1.21826	1.33314	0.101113	0.925457	0.110076	2.6781	9.38341	2.11668	0.737485	1.16515	0.521796	)	4.18785
(	0.459479	0.798413	2.92117	1.27536	0.583116	0.707279	0.331821	0.132747	0.817475	8.93567	0.251258	0.75601	1.45495	0.316413	0.112702	2.00074	0.1	1.65097	0.302148	1.25522	4.20014	0.125836	0.146783	0.249489	0.115636	0.231017	1.28735	0.1	9.91563	0.837072	0.39966	0.1	1.21565	1.33292	0.101038	0.926045	0.110013	2.67744	9.38341	2.11394	0.737386	1.16521	0.520654	)	4.1862
(	0.459723	0.798075	2.92342	1.27483	0.583472	0.707279	0.331631	0.132693	0.817572	8.93567	0.251185	0.756222	1.45016	0.316501	0.112804	2.00192	0.1	1.65181	0.301978	1.25597	4.19872	0.125883	0.146405	0.249432	0.115589	0.230972	1.28937	0.1	9.91563	0.838176	0.399622	0.1	1.21304	1.33271	0.100952	0.926717	0.109941	2.67664	9.38341	2.1108	0.737255	1.16532	0.519349	)	4.18441
(	0.459998	0.797695	2.92595	1.27424	0.583873	0.707304	0.331393	0.132632	0.817572	8.93631	0.251102	0.756461	1.44478	0.3166	0.112918	2.0037	0.1	1.65275	0.301788	1.2568	4.19712	0.125938	0.146026	0.249366	0.115533	0.230919	1.29173	0.1	9.91563	0.839419	0.399596	0.1	1.21044	1.33244	0.100856	0.927473	0.109859	2.67571	9.38299	2.10728	0.737091	1.16549	0.517881	)	4.1825
(	0.460302	0.797272	2.92876	1.27357	0.584319	0.707304	0.331107	0.132565	0.81767	8.93759	0.251011	0.756727	1.43879	0.316709	0.113044	2.00608	0.1	1.6538	0.301576	1.25774	4.19534	0.126003	0.145459	0.24929	0.115467	0.230858	1.29442	0.1	9.91563	0.840799	0.399583	0.1	1.20783	1.33211	0.100749	0.928314	0.109769	2.67464	9.38216	2.10414	0.736894	1.16571	0.51625	)	4.18049
(	0.460637	0.796807	2.93185	1.27285	0.584809	0.70733	0.330774	0.132492	0.81767	8.93951	0.25091	0.757019	1.43221	0.31683	0.113183	2.00904	0.1	1.65495	0.301343	1.25876	4.19339	0.126078	0.144891	0.249205	0.115392	0.23079	1.29745	0.1	9.91563	0.842318	0.399583	0.1	1.2047	1.33174	0.100631	0.929238	0.109669	2.67344	9.38091	2.1014	0.736664	1.16599	0.514782	)	4.1784
(	0.461003	0.7963	2.93523	1.27205	0.585343	0.707381	0.330394	0.132411	0.817572	8.94206	0.250801	0.757338	1.42503	0.316961	0.113335	2.0126	0.1	1.65621	0.301089	1.25988	4.19125	0.126161	0.144324	0.24911	0.115308	0.230714	1.30081	0.1	9.91563	0.843975	0.399596	0.1	1.20105	1.3313	0.100503	0.930246	0.10956	2.67211	9.37924	2.09905	0.736401	1.16633	0.513314	)	4.17625
(	0.461399	0.795751	2.93888	1.27119	0.585922	0.707458	0.329965	0.132324	0.817377	8.94526	0.250682	0.757683	1.41726	0.317103	0.1135	2.01676	0.1	1.65758	0.300814	1.26109	4.18894	0.126254	0.143567	0.249016	0.115223	0.230631	1.30417	0.1	9.91563	0.845769	0.399622	0.1	1.19688	1.33082	0.100364	0.931338	0.109442	2.67065	9.37715	2.09709	0.736105	1.16673	0.512009	)	4.17406
(	0.461826	0.795159	2.94282	1.27027	0.586546	0.70756	0.329489	0.132243	0.817085	8.94909	0.250554	0.758055	1.40888	0.317257	0.113677	2.0215	0.1	1.65905	0.300518	1.26239	4.18645	0.126356	0.143	0.248911	0.115129	0.23054	1.3072	0.1	9.91563	0.847702	0.39966	0.1	1.19218	1.33028	0.100214	0.932514	0.109316	2.66905	9.37464	2.09553	0.735777	1.16718	0.510867	)	4.17185
(	0.462283	0.794525	2.94704	1.26928	0.587214	0.707688	0.328966	0.13217	0.816694	8.95356	0.250416	0.758426	1.39991	0.317421	0.113867	2.02684	0.1	1.66062	0.3002	1.26379	4.18379	0.126467	0.142243	0.248798	0.115036	0.230441	1.31057	0.1	9.91563	0.849773	0.399712	0.1	1.18749	1.32969	0.100054	0.933774	0.10918	2.66732	9.37172	2.09435	0.735415	1.16763	0.509889	)	4.16966
