TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Parameters	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
(	0.918075	0.998808	0.952075	0.191708	0.999104	0.984276	0.930932	0.0977248	0.100709	1.85164	1.05134	0.277874	1.26704	3.65164	0.0689884	1.50434	1.56119	1.82058	0.10871	0.192967	0.16928	0.283807	0.1	0.126237	1.67504	1.51497	0.776324	1.52147	1.14056	1.89911	0.0734269	1.27505	1.42117	0.187566	0.167668	0.01	0.1	0.116825	5.78009	4.51198	0.19083	1.418	0.384419	0.368327	)	0.207887
(	0.919544	0.998808	0.952075	0.19206	0.999104	0.984276	0.930932	0.0977248	0.100548	1.85164	1.05134	0.277874	1.26704	3.65164	0.0689884	1.50193	1.55865	1.82058	0.10871	0.192967	0.16928	0.283807	0.1	0.126237	1.67236	1.51497	0.776324	1.52147	1.14056	1.89689	0.0735262	1.27505	1.42281	0.187566	0.167668	0.01	0.1	0.116825	5.78934	4.51198	0.19083	1.418	0.385015	0.368327	)	0.20785
(	0.919838	0.998808	0.95177	0.19213	0.999104	0.984276	0.930932	0.0976938	0.100516	1.85224	1.05168	0.277966	1.26744	3.65164	0.0689663	1.50241	1.55865	1.82117	0.10871	0.193029	0.169334	0.283898	0.1	0.1262	1.6729	1.51449	0.776572	1.52147	1.14093	1.89644	0.073546	1.27505	1.42313	0.187566	0.167668	0.01	0.1	0.116788	5.79119	4.51054	0.190891	1.41757	0.385134	0.368445	)	0.20784
(	0.920426	0.998808	0.951466	0.192271	0.999104	0.984276	0.93123	0.0976317	0.100451	1.85342	1.05235	0.27815	1.26824	3.65164	0.0689442	1.50289	1.55865	1.82177	0.108745	0.193153	0.169442	0.283989	0.1	0.126127	1.67397	1.514	0.777069	1.52147	1.14129	1.89555	0.0735857	1.27505	1.42379	0.187626	0.167722	0.01	0.1	0.116788	5.79489	4.50765	0.191013	1.41715	0.385373	0.368681	)	0.207822
(	0.921307	0.999128	0.950856	0.192482	0.999104	0.983961	0.931825	0.0975387	0.100354	1.8552	1.05336	0.278425	1.26905	3.65164	0.0689001	1.50386	1.55814	1.82237	0.108815	0.193338	0.169551	0.28408	0.1	0.12609	1.67504	1.51303	0.777814	1.52147	1.14166	1.89422	0.0736452	1.27505	1.42477	0.187746	0.167829	0.01	0.1	0.116825	5.80044	4.50332	0.191197	1.4163	0.38573	0.369034	)	0.207795
(	0.922482	0.999128	0.950552	0.192763	0.999104	0.983646	0.932719	0.0974146	0.100225	1.85757	1.0547	0.278701	1.27025	3.65164	0.0688339	1.5053	1.55814	1.82296	0.108884	0.193523	0.169659	0.284261	0.1	0.126054	1.67558	1.51158	0.778808	1.52147	1.14202	1.89244	0.0737246	1.27505	1.42607	0.187926	0.16799	0.01	0.1	0.116862	5.80784	4.49754	0.191441	1.41546	0.386207	0.369506	)	0.207765
(	0.923951	0.999448	0.950247	0.193115	0.999424	0.983331	0.933911	0.0972905	0.100064	1.86053	1.05639	0.279068	1.27146	3.65164	0.0687455	1.50722	1.55763	1.82296	0.108919	0.193647	0.169767	0.284443	0.1	0.126054	1.67558	1.50964	0.779802	1.52147	1.14239	1.89022	0.0738238	1.27505	1.42771	0.188167	0.168151	0.01	0.1	0.116937	5.81709	4.49032	0.191746	1.41461	0.386803	0.370095	)	0.207732
(	0.925714	0.999767	0.949942	0.193537	0.999424	0.983016	0.934804	0.0971664	0.1	1.86409	1.05773	0.279528	1.27307	3.65164	0.0686352	1.50963	1.55763	1.82356	0.108919	0.19377	0.169876	0.284715	0.1	0.12609	1.67504	1.50722	0.781044	1.52099	1.14239	1.88756	0.0739429	1.27505	1.42967	0.188467	0.168312	0.01	0.1	0.117049	5.82819	4.4831	0.192113	1.41334	0.387518	0.370802	)	0.207706
(	0.927183	1.00009	0.949638	0.19403	0.999424	0.982701	0.9354	0.0970733	0.1	1.86823	1.05874	0.280079	1.27508	3.65164	0.0685248	1.51252	1.55763	1.82416	0.108919	0.193894	0.169984	0.284988	0.1	0.126164	1.67397	1.50431	0.782535	1.5205	1.14275	1.88445	0.0740818	1.27505	1.43195	0.188827	0.168473	0.01	0.1	0.117199	5.83928	4.47444	0.192479	1.41207	0.388353	0.371509	)	0.20767
(	0.928945	1.00009	0.949333	0.194592	0.999424	0.982071	0.935996	0.0969802	0.1	1.87297	1.05975	0.28063	1.27709	3.65164	0.0684365	1.51589	1.55713	1.82535	0.108919	0.194017	0.170092	0.285351	0.1	0.126237	1.67236	1.50092	0.784273	1.52001	1.14312	1.88089	0.0742406	1.27505	1.43424	0.189247	0.16858	0.01	0.1	0.117386	5.85038	4.46722	0.192845	1.41038	0.389306	0.372217	)	0.207636
(	0.931002	1.00041	0.949028	0.195226	0.999424	0.981441	0.936294	0.0969182	0.1	1.87831	1.06076	0.281273	1.2787	3.65164	0.0683482	1.51974	1.55611	1.82654	0.108919	0.194202	0.170201	0.285623	0.1	0.126273	1.67075	1.49704	0.786261	1.51953	1.14312	1.8769	0.0743994	1.27505	1.43653	0.189727	0.168687	0.01	0.1	0.11761	5.85963	4.46	0.193273	1.40826	0.390379	0.373042	)	0.207606
(	0.933352	1.00073	0.948724	0.195929	0.999744	0.981127	0.936592	0.0968561	0.1	1.88423	1.06211	0.281916	1.28031	3.65164	0.0682819	1.52407	1.5556	1.82714	0.108954	0.194449	0.170309	0.285896	0.1	0.126273	1.66968	1.49316	0.788248	1.51904	1.14312	1.87245	0.074578	1.27505	1.43914	0.190267	0.168795	0.01	0.1	0.117872	5.86703	4.45423	0.1937	1.40615	0.391571	0.373749	)	0.207578
(	0.935996	1.00073	0.948419	0.196703	1.00006	0.980497	0.936592	0.0968251	0.1	1.89075	1.06379	0.282651	1.28232	3.65164	0.0682157	1.52889	1.55459	1.82834	0.108989	0.194758	0.170417	0.286168	0.1	0.126273	1.66861	1.4888	0.790484	1.51855	1.14312	1.86845	0.0747764	1.27546	1.44208	0.190867	0.168848	0.01	0.1	0.118171	5.87443	4.44845	0.194189	1.40361	0.392882	0.374456	)	0.207551
(	0.938934	1.00073	0.948114	0.197547	1.00038	0.979867	0.936294	0.0968251	0.1	1.89786	1.06547	0.283478	1.28433	3.65164	0.0681495	1.53418	1.55307	1.83013	0.109023	0.195129	0.170526	0.286441	0.1	0.126237	1.66807	1.48395	0.792968	1.51807	1.14312	1.86401	0.0749947	1.27587	1.44535	0.191528	0.168902	0.01	0.1	0.118507	5.87997	4.44412	0.194738	1.40064	0.394313	0.375163	)	0.207525
(	0.942166	1.00073	0.94781	0.198462	1.0007	0.979237	0.936294	0.0968561	0.1	1.90556	1.06682	0.284396	1.28674	3.65164	0.0680833	1.53996	1.55103	1.83132	0.109058	0.195499	0.170634	0.286713	0.1	0.1262	1.66754	1.47861	0.795701	1.51758	1.14348	1.85913	0.0752328	1.27628	1.44894	0.192248	0.168956	0.01	0.1	0.118881	5.88367	4.44123	0.195349	1.39726	0.395862	0.37587	)	0.207504
(	0.945691	1.00073	0.947505	0.199447	1.00102	0.978607	0.935996	0.0969182	0.1	1.91386	1.06816	0.285407	1.28876	3.65164	0.0680391	1.54622	1.549	1.83311	0.109093	0.19587	0.170742	0.286986	0.1	0.126164	1.667	1.4728	0.798434	1.51709	1.14385	1.8538	0.0754908	1.27669	1.45286	0.193028	0.168956	0.01	0.1	0.119255	5.88552	4.43834	0.19596	1.39345	0.397531	0.376578	)	0.207488
(	0.948923	1.00073	0.9472	0.200502	1.00134	0.977977	0.9354	0.0969492	0.1	1.92215	1.06984	0.286417	1.29117	3.65164	0.068017	1.55296	1.54748	1.8349	0.109128	0.19624	0.170851	0.287258	0.1	0.126127	1.66646	1.46649	0.801166	1.51661	1.14385	1.84846	0.0757687	1.27709	1.45711	0.193869	0.169009	0.01	0.1	0.119629	5.88552	4.4369	0.196631	1.38921	0.399319	0.377285	)	0.207468
(	0.952448	1.00073	0.9472	0.201628	1.00166	0.977347	0.935102	0.0969802	0.1	1.93104	1.07186	0.287519	1.29358	3.65164	0.068017	1.56018	1.54545	1.83669	0.109163	0.196549	0.170959	0.287531	0.1	0.12609	1.66593	1.45971	0.804147	1.51612	1.14385	1.84269	0.0760465	1.27791	1.46168	0.194769	0.169063	0.01	0.1	0.12004	5.88552	4.43546	0.197364	1.38498	0.401226	0.377992	)	0.207455
(	0.95568	1.00041	0.9472	0.202824	1.00198	0.976717	0.934506	0.0969802	0.1	1.93993	1.07388	0.288714	1.296	3.65164	0.068017	1.56788	1.54291	1.83789	0.109197	0.196919	0.171067	0.287894	0.1	0.126054	1.66539	1.45292	0.807128	1.51563	1.14385	1.83691	0.0763442	1.27873	1.46626	0.195729	0.16917	0.01	0.1	0.120489	5.88552	4.43257	0.198097	1.38033	0.403253	0.378699	)	0.207439
(	0.959205	1.00009	0.9472	0.203949	1.00198	0.976087	0.933911	0.0969492	0.1	1.94882	1.07624	0.289908	1.29841	3.65164	0.068017	1.57606	1.54088	1.83848	0.109267	0.197352	0.171176	0.288257	0.1	0.125981	1.66539	1.44613	0.81011	1.51515	1.14385	1.83114	0.0766617	1.27995	1.47116	0.19675	0.169331	0.01	0.1	0.120975	5.88737	4.42968	0.19883	1.37525	0.405398	0.379406	)	0.207431
(	0.962437	0.999448	0.947505	0.205075	1.00198	0.975457	0.933315	0.0968872	0.1	1.95771	1.07859	0.291102	1.30082	3.65164	0.068017	1.58473	1.53834	1.83968	0.109337	0.197846	0.171284	0.28862	0.1	0.125871	1.66593	1.43935	0.812842	1.51466	1.14421	1.82536	0.0769991	1.28117	1.47639	0.19777	0.169492	0.01	0.1	0.121461	5.89107	4.42679	0.199563	1.37017	0.407663	0.380113	)	0.207423
(	0.965375	0.999128	0.947505	0.2062	1.00166	0.974827	0.932421	0.0967941	0.100032	1.966	1.08095	0.292388	1.30324	3.65164	0.068017	1.59387	1.5358	1.84147	0.109406	0.198401	0.171392	0.289075	0.1	0.125725	1.667	1.43304	0.815326	1.51417	1.14494	1.82003	0.0773563	1.2824	1.48194	0.19879	0.169707	0.01	0.1	0.121947	5.89292	4.42391	0.200295	1.36466	0.410047	0.380821	)	0.207415
(	0.968019	0.998808	0.94781	0.207256	1.00134	0.974197	0.931825	0.09667	0.100064	1.9743	1.08364	0.293766	1.30605	3.65164	0.067995	1.6035	1.53326	1.84326	0.109511	0.199019	0.171501	0.289529	0.1	0.125542	1.66861	1.42723	0.817562	1.51368	1.14567	1.81515	0.0777135	1.28362	1.48782	0.199811	0.169975	0.01	0.1	0.122432	5.89477	4.42102	0.201028	1.35958	0.41255	0.381528	)	0.207406
(	0.970369	0.998489	0.948114	0.208241	1.00102	0.973567	0.931527	0.0965149	0.100129	1.982	1.08599	0.295236	1.30887	3.65164	0.067995	1.61361	1.53073	1.84505	0.109615	0.199698	0.171609	0.289983	0.1	0.125322	1.67075	1.42189	0.81955	1.5132	1.1464	1.8107	0.0780905	1.28485	1.49403	0.200771	0.170297	0.01	0.1	0.122956	5.89662	4.41957	0.201822	1.35493	0.415053	0.382235	)	0.207398
(	0.972425	0.998169	0.948419	0.209155	1.0007	0.972622	0.931527	0.0963598	0.100226	1.98911	1.08801	0.296797	1.31168	3.65164	0.067995	1.6242	1.5287	1.84624	0.109719	0.200377	0.171717	0.290437	0.1	0.125066	1.67343	1.41705	0.821289	1.5132	1.1475	1.80582	0.0784874	1.28607	1.50024	0.201671	0.170673	0.01	0.1	0.123517	5.89662	4.41669	0.202616	1.35027	0.417557	0.382942	)	0.207389
(	0.974776	0.99753	0.948724	0.209999	1.00038	0.971677	0.931527	0.0962357	0.100354	1.99563	1.08969	0.298267	1.3145	3.65164	0.067995	1.63527	1.52717	1.84684	0.109824	0.201057	0.171826	0.290982	0.1	0.124773	1.67665	1.41268	0.823028	1.5132	1.14859	1.80093	0.0789042	1.28729	1.50677	0.202572	0.171102	0.01	0.1	0.124115	5.89662	4.4138	0.20341	1.34562	0.420179	0.383649	)	0.207381
(	0.976832	0.996891	0.949333	0.210773	0.999744	0.970733	0.931825	0.0961426	0.100451	2.00155	1.09104	0.299645	1.31731	3.65164	0.067995	1.64683	1.52616	1.84684	0.109928	0.201798	0.17188	0.291527	0.1	0.124444	1.6804	1.40832	0.824767	1.5132	1.14969	1.79649	0.0793011	1.28893	1.51363	0.203472	0.171585	0.01	0.1	0.12475	5.89662	4.40947	0.204265	1.34096	0.422921	0.384474	)	0.207368
(	0.978595	0.996252	0.950247	0.211477	0.999104	0.970103	0.932123	0.0960805	0.100548	2.00748	1.09272	0.301115	1.32013	3.65164	0.0679729	1.6579	1.52514	1.84684	0.110032	0.202539	0.171934	0.292072	0.1	0.124078	1.68469	1.40396	0.826505	1.5132	1.15078	1.79249	0.079698	1.29056	1.52082	0.204372	0.172068	0.01	0.1	0.125423	5.89847	4.40514	0.20512	1.3363	0.425662	0.3853	)	0.207347
(	0.980651	0.995612	0.950856	0.212251	0.998465	0.969473	0.932123	0.0960495	0.100612	2.0134	1.0944	0.302584	1.32254	3.65164	0.0679729	1.66897	1.52413	1.84624	0.110102	0.20328	0.171988	0.292616	0.1	0.123676	1.68951	1.39911	0.827996	1.5132	1.15224	1.78849	0.0800949	1.2926	1.52833	0.205333	0.172604	0.01	0.1	0.126134	5.90032	4.4008	0.205975	1.33165	0.428523	0.386125	)	0.207333
(	0.982414	0.994653	0.951466	0.212954	0.997825	0.968843	0.932421	0.0960495	0.100677	2.01933	1.09608	0.303962	1.32496	3.65164	0.0679729	1.68004	1.52362	1.84505	0.110171	0.203959	0.172097	0.293071	0.1	0.123236	1.69487	1.39475	0.829238	1.5132	1.1537	1.78449	0.0804918	1.29464	1.53617	0.206353	0.173194	0.01	0.1	0.126881	5.90217	4.39647	0.206829	1.32741	0.431503	0.38695	)	0.207311
(	0.984471	0.993695	0.95177	0.213658	0.997506	0.968213	0.932719	0.0960805	0.100709	2.02525	1.09777	0.30534	1.32737	3.65164	0.0679729	1.6916	1.52362	1.84326	0.110276	0.204638	0.172205	0.293525	0.1	0.122761	1.70077	1.39087	0.83048	1.5132	1.15516	1.78094	0.0808689	1.29668	1.54434	0.207433	0.173838	0.01	0.1	0.127666	5.90402	4.39214	0.207684	1.32318	0.434483	0.387893	)	0.207295
(	0.986233	0.993055	0.95238	0.214432	0.997186	0.967898	0.933017	0.0961426	0.100773	2.03118	1.09979	0.306718	1.32978	3.65164	0.0679729	1.70363	1.52413	1.84087	0.11038	0.205317	0.172313	0.293979	0.1	0.122322	1.70667	1.38699	0.831474	1.5132	1.15662	1.77783	0.0812261	1.29913	1.55284	0.208574	0.174536	0.01	0.1	0.128489	5.90772	4.38781	0.2086	1.31895	0.437582	0.388835	)	0.207271
(	0.98829	0.992097	0.953294	0.215276	0.996866	0.967268	0.933315	0.0962357	0.100838	2.0371	1.1018	0.308188	1.3318	3.65164	0.0679508	1.71615	1.52514	1.83789	0.110485	0.205935	0.172422	0.294524	0.1	0.121883	1.71256	1.38263	0.832219	1.5132	1.15845	1.77517	0.0816031	1.30157	1.56166	0.209774	0.175287	0.01	0.1	0.129349	5.91142	4.38348	0.209577	1.31514	0.440562	0.389896	)	0.207255
(	0.990053	0.991457	0.954207	0.21619	0.996547	0.966953	0.933613	0.0963598	0.100935	2.04303	1.10382	0.309657	1.3334	3.65164	0.0679287	1.72914	1.52565	1.8343	0.110554	0.206552	0.17253	0.294978	0.1	0.12148	1.71792	1.37875	0.832716	1.5132	1.16064	1.77294	0.0819603	1.30402	1.5708	0.211035	0.176092	0.01	0.1	0.130208	5.91512	4.37915	0.210616	1.31175	0.443542	0.390957	)	0.207229
(	0.992109	0.990818	0.954817	0.217175	0.996227	0.966638	0.933911	0.0965149	0.101063	2.04895	1.10618	0.311219	1.33461	3.65164	0.0679066	1.74262	1.52666	1.83072	0.110624	0.207232	0.172638	0.295432	0.1	0.121114	1.72275	1.37487	0.832965	1.5132	1.16319	1.77117	0.0822977	1.30688	1.58028	0.212355	0.17695	0.01	0.1	0.131106	5.92067	4.37626	0.211715	1.30879	0.446522	0.392018	)	0.20721
(	0.994459	0.990179	0.955426	0.218231	0.995907	0.966638	0.934506	0.096701	0.10116	2.05547	1.10887	0.312873	1.33542	3.65164	0.0679066	1.75658	1.52819	1.82714	0.110658	0.207973	0.172747	0.295886	0.1	0.120785	1.72703	1.37051	0.833461	1.5132	1.16575	1.76983	0.0826152	1.31014	1.59008	0.213736	0.177862	0.01	0.1	0.13204	5.92807	4.37337	0.212814	1.30625	0.449502	0.393079	)	0.207198
(	0.996516	0.98954	0.956035	0.219356	0.995587	0.966638	0.9354	0.0968872	0.101289	2.06199	1.11156	0.314618	1.33582	3.65164	0.0678846	1.77103	1.52971	1.82296	0.110728	0.208775	0.172909	0.29634	0.1	0.120492	1.73079	1.36566	0.83371	1.5132	1.1683	1.76895	0.0829129	1.31341	1.60021	0.215176	0.178828	0.01	0.1	0.132975	5.93731	4.37048	0.213913	1.30413	0.452601	0.394139	)	0.207174
(	0.998866	0.9889	0.95634	0.220552	0.995268	0.966638	0.935996	0.0971043	0.10145	2.0691	1.11459	0.316363	1.33582	3.65164	0.0678846	1.78547	1.53123	1.81819	0.110832	0.20964	0.173126	0.296794	0.1	0.120236	1.734	1.36033	0.833958	1.5132	1.17086	1.7685	0.0831907	1.31708	1.61066	0.216677	0.179794	0.01	0.1	0.133947	5.94841	4.3676	0.215073	1.30244	0.45582	0.3952	)	0.207156
(	1.00151	0.988261	0.956645	0.221819	0.994948	0.966953	0.936592	0.0973525	0.101611	2.0768	1.11795	0.3182	1.33542	3.65164	0.0678625	1.79991	1.53276	1.81401	0.110972	0.210566	0.173342	0.297157	0.1	0.120016	1.73668	1.35451	0.834207	1.5132	1.17341	1.7685	0.0834487	1.32116	1.62144	0.218237	0.180759	0.01	0.1	0.134956	5.95951	4.36471	0.216234	1.30075	0.459157	0.396261	)	0.207146
(	1.00386	0.987622	0.957254	0.223155	0.994948	0.967268	0.937187	0.0976317	0.101772	2.08451	1.12132	0.320129	1.33461	3.65164	0.0678183	1.81483	1.53428	1.80923	0.111146	0.211554	0.173559	0.297521	0.1	0.119834	1.73883	1.34918	0.834455	1.5132	1.17597	1.7685	0.0837067	1.32524	1.63255	0.219858	0.181779	0.01	0.1	0.136003	5.97061	4.36182	0.217394	1.29948	0.462614	0.397322	)	0.207122
(	1.0065	0.987302	0.957863	0.224492	0.994948	0.967583	0.937783	0.097942	0.101966	2.09221	1.12434	0.32215	1.33381	3.65164	0.0677521	1.82927	1.5353	1.80446	0.111319	0.212604	0.173722	0.297884	0.1	0.119614	1.74097	1.34384	0.834455	1.5132	1.17852	1.76895	0.0839449	1.32973	1.64399	0.221538	0.182852	0.01	0.1	0.137087	5.9817	4.35893	0.218554	1.29821	0.46619	0.398383	)	0.20711
(	1.00885	0.986983	0.958777	0.225829	0.994948	0.968213	0.938677	0.0982522	0.102191	2.09991	1.12771	0.324263	1.3326	3.65164	0.0676859	1.84371	1.53631	1.79968	0.111493	0.213715	0.173884	0.298247	0.1	0.119394	1.74311	1.33851	0.834207	1.5132	1.18108	1.76983	0.0841632	1.33462	1.65575	0.223219	0.183979	0.01	0.1	0.138209	5.9928	4.35605	0.219714	1.29694	0.469885	0.399443	)	0.207087
(	1.0115	0.986343	0.959691	0.227236	0.994948	0.969158	0.939571	0.0985935	0.102449	2.10762	1.13107	0.326376	1.33099	3.65164	0.0675976	1.85816	1.53733	1.79431	0.111667	0.214889	0.174047	0.29861	0.1	0.119138	1.74579	1.33318	0.833958	1.5132	1.18363	1.77117	0.0843616	1.33993	1.66784	0.22496	0.185159	0.01	0.1	0.139367	6.00575	4.35316	0.220936	1.29567	0.473581	0.400504	)	0.207074
(	1.01385	0.985704	0.960301	0.228713	0.994948	0.969788	0.940464	0.0989658	0.102707	2.11532	1.13477	0.32858	1.32938	3.65164	0.0674872	1.8726	1.53885	1.78894	0.111806	0.216124	0.174209	0.298883	0.1	0.118846	1.74794	1.32833	0.833461	1.5132	1.18655	1.77294	0.0845402	1.34523	1.68025	0.2267	0.186393	0.01	0.1	0.140526	6.02055	4.35027	0.222157	1.2944	0.477395	0.401565	)	0.207054
(	1.01649	0.985385	0.960605	0.230261	0.994948	0.970418	0.941656	0.0993691	0.102933	2.12302	1.13881	0.330877	1.32737	3.65164	0.0673547	1.88752	1.54088	1.78357	0.111946	0.21742	0.174372	0.299155	0.1	0.118516	1.75008	1.32348	0.832965	1.5132	1.18947	1.77517	0.084699	1.35054	1.69299	0.228501	0.187681	0.01	0.100032	0.141723	6.03534	4.34738	0.223378	1.29313	0.481329	0.402626	)	0.207045
(	1.01884	0.985065	0.96091	0.231808	0.994948	0.971048	0.942848	0.0998034	0.10319	2.13072	1.14285	0.333265	1.32496	3.65164	0.0672223	1.90293	1.54342	1.7776	0.112085	0.218779	0.174534	0.299337	0.1	0.11815	1.75223	1.31863	0.832219	1.5132	1.19275	1.77783	0.0848379	1.35584	1.70606	0.230361	0.189022	0.01	0.100096	0.142956	6.05199	4.34449	0.2246	1.29144	0.485381	0.403686	)	0.207024
(	1.02149	0.984745	0.96091	0.233427	0.994948	0.971677	0.943741	0.100269	0.103416	2.13843	1.14689	0.335654	1.32214	3.65164	0.0670677	1.91881	1.54647	1.77163	0.112189	0.220199	0.174697	0.299519	0.1	0.117748	1.75491	1.31379	0.831474	1.5132	1.19604	1.78094	0.084957	1.36114	1.71946	0.232282	0.190363	0.01	0.100192	0.144227	6.06864	4.34016	0.22576	1.28932	0.489553	0.404865	)	0.207016
(	1.02384	0.984745	0.961215	0.235115	0.994948	0.972622	0.944635	0.100765	0.103642	2.14613	1.15092	0.338134	1.31933	3.65164	0.0668911	1.93518	1.55002	1.76506	0.112293	0.221558	0.174859	0.299609	0.1	0.117309	1.75759	1.30894	0.830729	1.5132	1.19896	1.78405	0.0850562	1.36686	1.73318	0.234263	0.191758	0.01	0.100288	0.145536	6.08713	4.33583	0.22692	1.28678	0.493844	0.406044	)	0.206993
(	1.02648	0.984426	0.961215	0.236874	0.995268	0.973252	0.945827	0.101293	0.103835	2.15383	1.15496	0.340614	1.31651	3.65164	0.0667145	1.95203	1.55357	1.7579	0.112363	0.222854	0.175022	0.299609	0.1	0.116833	1.75973	1.30409	0.829983	1.5132	1.20188	1.7876	0.0851356	1.37257	1.74723	0.236304	0.193207	0.01	0.100416	0.146844	6.10748	4.3315	0.22808	1.28382	0.498255	0.407222	)	0.206983
(	1.02883	0.984106	0.96091	0.238703	0.995587	0.974197	0.947018	0.10182	0.104061	2.16153	1.15933	0.343094	1.31369	3.65164	0.0665158	1.96888	1.55763	1.75074	0.112398	0.224151	0.175184	0.299609	0.1	0.116394	1.76187	1.29924	0.82899	1.5132	1.2048	1.7916	0.0852348	1.37869	1.7616	0.238404	0.194709	0.01	0.100544	0.14819	6.12783	4.32717	0.229241	1.28043	0.502784	0.408519	)	0.206961
