time,AktpS473_obs,AktpT308_obs,Coomassie_staining_obs,ERKpT202_Y204_obs,ER_alpha_obs,FourEBP1pT37_46_obs,GAPDH_obs,IRS1pS636_639_obs,PRAS40pS183_obs,PRAS40pT246_obs,S6KpT229_obs,S6KpT389_obs,TSC2pT1462_obs,p38_pT180_Y182_obs,AktpS473_obs_indep,AktpT308_obs_indep,Coomassie_staining_obs_indep,ERKpT202_Y204_obs_indep,ER_alpha_obs_indep,FourEBP1pT37_46_obs_indep,GAPDH_obs_indep,IRS1pS636_639_obs_indep,PRAS40pS183_obs_indep,PRAS40pT246_obs_indep,S6KpT229_obs_indep,S6KpT389_obs_indep,TSC2pT1462_obs_indep,p38_pT180_Y182_obs_indep,Insulin_indep,AA_indep
0.0,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
1.5453130668239747,0.8461010417155339,1.0054868029333568,1.0000000000000002,2.9009463085072653,0.43068000329649553,1.1321170618782577,0.6938851046164746,-0.06523289891036227,1.1694023510281126,1.1501550211302376,0.18568222727104977,0.2093701534331714,1.0723744098890566,3.6491578480987297,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
2.3879924744969183,0.9184665535158987,1.1516787403172126,1.0000000000000007,4.5387655179517745,0.4508625133150149,1.30316415956074,0.7089109698423031,-0.23052456678837902,1.3531715245273042,1.2316845154468812,0.11561123210833887,0.13662881011236025,1.0669798783204973,4.924529042414596,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
3.6901959743174055,0.9828877297217594,1.2413932544261281,1.0000000000000004,5.456492982238677,0.4477315944327014,1.360324828113086,0.6934229979045505,-0.14118484346146973,1.3943752419394955,1.2480757762808674,0.13677774885285976,0.15181912711808543,1.0592672754522683,5.352967484179038,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
5.702508058253915,1.0415202390137663,1.2906494237493549,1.0000000000000004,5.745452170810837,0.4290103095245763,1.341128653010012,0.6618104735208004,0.10866529406902553,1.342023757723849,1.2210352879524744,0.22153767472939145,0.2284091524172307,1.0526107614499238,5.133312868673578,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
8.812160216088788,1.096519750072569,1.3154663267761433,1.0000000000000002,5.496966553111125,0.40242172146566074,1.283105219726232,0.6284626814086354,0.42490486880176714,1.2451273263395257,1.1722695347819796,0.34224690696271276,0.33986693397667966,1.0503844964790177,4.4644048911797265,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
13.617546328868388,1.1500419315788166,1.3318630419957451,1.0000000000000002,4.8023595985824095,0.3756888931309753,1.2237841137364616,0.6077689062856388,0.713412903735415,1.1526962022456873,1.1234850010896604,0.4712613427776027,0.459660519763316,1.0559626407051041,3.545083246979004,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
21.043372280081165,1.204242452213159,1.3558586478974104,1.0000000000000002,3.752954776667554,0.3565348873955411,1.2006949205154152,0.6141184328693933,0.880068421868629,1.113740639901495,1.0963881711957941,0.5809368793988401,0.5612579577440233,1.0727193542937368,2.574187631352923,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
32.51859815445084,1.2611782618725345,1.403245933989943,1.0,2.440919581789111,0.3526274966677973,1.2510836287476095,0.6616948151537593,0.831275461350536,1.1768968128411759,1.1125472147655886,0.6436170272698976,0.6181519228155051,1.1038924467545643,1.7503432652609243,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
50.25141464287088,1.2974366961850534,1.4314347475634115,1.0,1.176181390103846,0.357374638878583,1.3390277724150248,0.7116027301499073,0.6088928630036046,1.2942873790825893,1.1578448849717546,0.6284494861684785,0.61018887969609,1.1175410262329246,1.2168406294178682,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
77.65416767401798,1.2389526760733622,1.2854476942689579,1.0,0.7073997946212603,0.3378197192324956,1.284833952130988,0.6374714300383417,0.5420172062668345,1.2289079102855966,1.1476744605542883,0.5161546053466246,0.5407060996325718,1.025738355598213,0.9792672527578932,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
119.99999999999996,1.1355436223019226,1.1516204093193876,1.0,0.8113552667575649,0.36110218755010454,1.2915392494415088,0.849779971687834,0.5760182763396894,1.2565382463723467,1.1783896994085064,0.5792657392996077,0.5494049020358511,1.127020897611999,0.8861762990971412,0.7636355256400162,0.7867983637853105,1.0,0.4517118844622798,0.3794610015021227,0.8096539495909253,0.6339561175094827,0.4488111371739206,0.7940574669827603,0.9817808090106594,0.3746348371162137,0.39657510911363536,1.0720767099923927,1.328014205949925,1,1
