time,AktpS473,AktpT308,Coomassie_staining,ERKpT202_Y204,ER_alpha,FourEBP1pT37_46,GAPDH,IRS1pS636_639,PRAS40pS183,PRAS40pT246,S6KpT229,S6KpT389,TSC2pT1462,p38_pT180_Y182,AktpS473_indep,AktpT308_indep,Coomassie_staining_indep,ERKpT202_Y204_indep,ER_alpha_indep,FourEBP1pT37_46_indep,GAPDH_indep,IRS1pS636_639_indep,PRAS40pS183_indep,PRAS40pT246_indep,S6KpT229_indep,S6KpT389_indep,TSC2pT1462_indep,p38_pT180_Y182_indep,Insulin_indep,AA_indep
0.0,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
3.4285714285714284,0.6153262674225224,0.6496092802199014,1.0,0.4285197021635293,2.0197180561721733,0.6558614025121368,1.443944463184326,0.9716533298823623,0.6588430966358787,0.6257730903518841,0.838705199415126,0.5032261762477421,0.8038675810469544,0.5722810595119744,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
6.857142857142857,0.7761380618838614,0.7627759492071544,0.9999999999999999,0.6233985647619434,1.97066831466175,0.7794471600315598,1.4403068061264017,1.073448369785537,0.7696459239966897,0.8006117267984538,0.9658393978617547,0.6341135401803603,0.9152824933853774,0.6178338728486198,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
10.285714285714285,0.8842655722795459,0.8337583572028875,0.9999999999999999,0.7195980042535175,1.9218491150444013,0.8651530627298988,1.4278690794592828,1.1661557054412293,0.853171497905902,0.9208071491212463,1.0785783900817787,0.7821026435964051,0.9863108231238638,0.6324398641855221,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
13.714285714285714,0.9489528184938302,0.8705714391133829,0.9999999999999998,0.7364180693916436,1.8739471191107038,0.9192054974802961,1.4090314769176708,1.2492126895769597,0.9132507184092168,0.995460303476343,1.1786469156106887,0.9409777371039165,1.0240611946006806,0.6225569379147435,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
17.142857142857142,0.9794438204109688,0.8812301298449223,1.0,0.6931588089297146,1.827648988651237,0.9478308511558944,1.3861941922362684,1.3220566749202505,0.9537144855523363,1.0336721360198242,1.2677697139839763,1.104523071310934,1.0356422321540952,0.5946429984283464,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
20.57142857142857,0.9849825979152157,0.8737493643037879,0.9999999999999999,0.6091202716211228,1.7836413854565776,0.9572555106298354,1.3617574191497765,1.384125014198622,0.9783936993809623,1.0445435929077713,1.3476715247371314,1.2665228968254965,1.0281625601223743,0.5551559501183931,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
24.0,0.9748131708908261,0.8561440773962619,1.0,0.5036025062192612,1.742610971317305,0.9537058627752623,1.3381213513928991,1.4348550601395966,0.9911192599407967,1.0371756202962654,1.4200770874056463,1.4207614642556443,1.0087308028437858,0.5105536973769461,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
27.428571428571427,0.9581795592220542,0.8364292040286259,0.9999999999999998,0.3959055614775218,1.705244408023996,0.9434082944653164,1.3176861827003368,1.473684165470695,0.9957220672775413,1.0206691643413872,1.486711141525011,1.5610230242094159,0.9844555846565959,0.46729414459606783,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
30.857142857142854,0.944297181736228,0.8225928517027752,0.9999999999999999,0.3052672867841042,1.6722255142889761,0.9325710654427818,1.302842159419988,1.5000565410462947,0.9960232384330017,1.0040985625870653,1.5492914585144453,1.6811144761833243,0.9624237782135598,0.4318134018510028,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
34.285714285714285,0.9389207293725903,0.8193770119897167,0.9999999999999999,0.24339940833875479,1.643894096355845,0.9252090526769358,1.2947758940963323,1.514246231070364,0.9946601469775083,0.9933185105067313,1.6086926677242652,1.7775832351790561,0.9470903022203646,0.40791046688201205,0.39258616901127413,0.4862434153348463,1.0,0.11566136770488213,2.068311677785091,0.4881694032984871,1.4363818568983522,0.8613332330041834,0.5169321157777667,0.3871902936254561,0.6954510552064009,0.395656301190511,0.6449574617703275,0.48932351978352306,1,1
