time,AktpS473_obs,AktpT308_obs,Coomassie_staining_obs,ERKpT202_Y204_obs,ER_alpha_obs,FourEBP1pT37_46_obs,GAPDH_obs,IRS1pS636_639_obs,PRAS40pS183_obs,PRAS40pT246_obs,S6KpT229_obs,S6KpT389_obs,TSC2pT1462_obs,p38_pT180_Y182_obs,AktpS473_obs_indep,AktpT308_obs_indep,Coomassie_staining_obs_indep,ERKpT202_Y204_obs_indep,ER_alpha_obs_indep,FourEBP1pT37_46_obs_indep,GAPDH_obs_indep,IRS1pS636_639_obs_indep,PRAS40pS183_obs_indep,PRAS40pT246_obs_indep,S6KpT229_obs_indep,S6KpT389_obs_indep,TSC2pT1462_obs_indep,p38_pT180_Y182_obs_indep,Insulin_indep,AA_indep
0.0,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
1.5453130668239747,0.561837668483976,0.5847703184826524,1.0,0.7782234476314118,0.5377505583300142,0.647363223070109,1.1549210666062815,0.35330738357794855,0.5852133079557628,0.48815158690261684,0.3286265660603024,0.32312419724983554,0.5945622491988102,1.399981381559568,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
2.3879924744969183,0.6402690908214689,0.6962272728440805,1.0,0.9627624448573728,0.5345717837036392,0.7384906915637598,1.1437873679235597,0.38356757513843265,0.6569305263666453,0.5933486438127276,0.3440702378662166,0.34433441113539365,0.6307624994286256,1.5779737461185934,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
3.6901959743174055,0.7187005131589619,0.8076842272055087,1.0,1.1473014420833338,0.5313930090772643,0.8296181600574106,1.132653669240838,0.41382776669891674,0.7286477447775277,0.6985457007228382,0.3595139096721307,0.3655446250209517,0.666962749658441,1.7559661106776183,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
5.702508058253915,0.797131935496455,0.9191411815669367,1.0,1.3318404393092949,0.5282142344508893,0.9207456285510616,1.1215199705581165,0.4440879582594009,0.8003649631884103,0.8037427576329489,0.3749575814780449,0.38675483890650975,0.7031629998882565,1.9339584752366434,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
8.812160216088788,0.8755633578339479,1.0305981359283647,1.0,1.5163794365352559,0.5250354598245144,1.0118730970447125,1.1103862718753947,0.474348149819885,0.8720821815992928,0.9089398145430596,0.39040125328395914,0.40796505279206785,0.7393632501180718,2.1119508397956683,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
13.617546328868388,0.9539947801714409,1.1420550902897928,1.0,1.7009184337612167,0.5218566851981394,1.1030005655383632,1.099252573192673,0.5046083413803693,0.9437994000101751,1.0141368714531704,0.4058449250898733,0.42917526667762596,0.7755635003478873,2.2899432043546937,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
21.043372280081165,1.0322989344211677,1.1450747815407707,1.0,1.7656440789994559,0.5220605388048711,1.4309958728687682,1.111741758217364,0.6237150885717262,1.0891223207888552,1.1712341261003405,0.5224531076736194,0.5609394390969457,0.820945640148852,2.277539064793057,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
32.51859815445084,1.0722717011647411,1.10724911420951,1.0,1.671981540676964,0.5257238317883066,1.7501845128016997,1.123225133460125,0.7439382649234259,1.2165256221635978,1.298785628445747,0.6472176026447978,0.7100057707795958,0.8591006787885789,2.084548756986677,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
50.25141464287088,0.9437906563274592,1.0259894383090178,1.0,1.0321253804796071,0.540354789353676,1.7330383236643072,1.1006048241709978,0.7574475219755537,1.1726267211262051,1.2311637416949976,0.6807594950097016,0.796283931541349,0.8539289130492997,1.336398569572303,0.483406246146483,0.47331336412122416,1.0,0.5936844504054508,0.5409293329563891,0.5562357545764579,1.1660547652890032,0.3230471920174644,0.5134960895448804,0.3829545299925061,0.31318289425438817,0.30191398336427755,0.5583619989689947,1.221989017000543,1,1
